,rf_score,linear_score,gs_rf_score,gs_linear_score,rf_with_linear_top_features_score,linear_with_rf_top_features_score,rf_rmse,linear_rmse,gs_rf_rmse,gs_linear_rmse,rf_with_linear_top_features_rmse,linear_with_rf_top_features_rmse,rf_top_feature_num,linear_top_feature_num,test_var,test_std
YKL129C,0.737491739023867,0.6253191913542085,0.7147211797720221,0.6072776545794563,0.7111543999372978,0.5594316159897545,0.03368222882900248,0.04024019336774084,0.03511268977428896,0.04119762128327484,0.03533151114022451,0.043635102315564216,7,9,0.0043975603376135,0.06631410361011826
YBR250W,0.07518345481320854,-0.02877740602045864,0.03989879027496879,-0.06355930110272401,0.1939458621662209,-0.134343088531645,0.29517608966668046,0.3113250658433688,0.3007543296944874,0.3165441084066927,0.2755722521905141,0.3269080344383817,7,7,0.09586496044518492,0.30962067186346737
YLR441C,0.9353580484173906,0.7933994922019242,0.8627332694084553,0.6889794745784348,0.8908304898560817,0.7399080325077403,0.3876616105582832,0.6930447185048717,0.5649086318364666,0.850335070813306,0.5037861766073761,0.777604984700194,6,8,2.365616113483307,1.5380559526503927
YHR201C,0.7181659352602895,0.4859994366822391,0.668353944396638,0.36167930719267716,0.568629951309717,0.4241736804330051,0.02211721149504935,0.0298686384713089,0.023992253802028973,0.03328534712454461,0.027362679430679715,0.031613995307535635,7,8,0.001766120759470128,0.04202523955279884
YDR045C,0.8385063103232016,0.3167149722413236,0.8518637288597029,0.29514540952926305,0.8088688191106473,0.04213387407003,0.028721040869692016,0.05907766865680348,0.027507625350241892,0.06000288921239057,0.031245549585552753,0.0699479198932419,7,9,0.00519754108265569,0.07209397396908905
YBR143C,0.8259530957555994,0.7174544628287952,0.850022435003285,0.6711737010758636,0.7785709384672899,0.6232945280219471,0.09686213634287129,0.12341419589519965,0.08991539180154344,0.1331386546355095,0.10925421517591723,0.14250229421079388,7,7,0.05485230999694587,0.23420570018030276
YCR088W,0.7570383269842162,0.8038593657914461,0.771939017713933,0.6766031186175292,0.7956900255394584,0.8312244121256105,0.06267159287283691,0.05631001406845559,0.060719382116072834,0.07230523833744552,0.05747071932814267,0.052234406309021084,7,7,0.01644965653260259,0.12825621440149632
YDL219W,0.6749461266991184,0.7357424561720209,0.63931958168616,0.49607657241277725,0.6256652743910378,0.5535607513098397,0.025619926218077838,0.02310010207889522,0.026987427233192134,0.0318993972261305,0.027493514569300586,0.03002488732515249,8,10,0.0020547242280205893,0.04532906603957983
YER024W,0.5972496233336619,0.6678726703319842,0.7438642779539557,0.5365653495355212,0.5175415043195619,0.596968266954907,0.355887045791511,0.32318151263338313,0.2838110355358323,0.38175826973662863,0.38951499538746615,0.35601133320969036,6,8,0.31999378451860844,0.5656799311612605
YMR281W,0.6242816469131636,0.6383122970002821,0.7122831286343092,0.5779339459115297,0.608625228541001,0.552511862323252,0.0336409849236224,0.03300687200746416,0.029438803989217104,0.03565559675178699,0.0343347516874492,0.03671370897378127,7,9,0.0030649834417114663,0.05536229259804426
YPL024W,0.7894470310909687,0.801454734865326,0.7279328845084625,0.8195991922332224,0.7621502257647723,0.8704385947196153,0.03750414504412964,0.03641902812689237,0.04263208870697343,0.03471505228719658,0.03986116216782236,0.02941957603105514,6,8,0.006797517080122083,0.08244705622471965
YBR296C,0.336849840024953,0.4179641400388344,0.34485161234727046,0.3098554007795199,0.2657563249046474,0.0025663680915196663,0.7398843589928531,0.6931588597104046,0.7354069763364369,0.7547931567386318,0.778534771671812,0.9074023738514627,8,8,0.8399800127818552,0.9165042350048663
YGL112C,0.7274645375657578,0.7840812282633836,0.6745495362509848,0.5925686361297119,0.6840366639329956,0.6536497413326124,0.019457733554470766,0.017319124817308375,0.02126293389440671,0.023790741079805416,0.02095072647679426,0.021935043488880222,6,10,0.0014135612168109633,0.037597356513602964
YBR002C,0.7186221088230849,0.6139926291456417,0.6849671541250121,0.5142079547834599,0.6645190657163931,0.44080817192146216,0.02385162429034432,0.027936421417219505,0.02523776503612505,0.03133994096316817,0.02604395261033074,0.03362431012114405,7,9,0.0020573069202152604,0.04535754535041838
YJL091C,0.8028424737587279,0.7223782844586734,0.8032901063883158,0.46091777735878714,0.7008120851602877,0.5440797773574824,0.05364822321161213,0.06366128192957435,0.053587286299610036,0.08871073305040175,0.06608770740123715,0.08158176386255726,7,8,0.014854240925467542,0.1218779755553379
YOL047C,-0.0899043340932677,-0.055538961414776766,-0.024067136423897573,-0.013695162123234406,0.05014138366907084,-0.04880563628505552,2.6553569722229993,2.6131591349041297,2.5739075184503033,2.560839798973546,2.478895431732022,2.604811077289631,6,7,6.5827988638853,2.5656965650453096
YER008C,0.8803196666386974,0.8594002789118124,0.8618917489118947,0.5506554629757451,0.8027809638592118,0.8071428882840336,0.022968718580505126,0.024895313589066152,0.024673751384135433,0.044505645527853306,0.029484908715686514,0.029157024431268354,7,9,0.004485427909672055,0.06697333730427396
YJL172W,0.8448282886344274,0.7796264249658863,0.6825184083392491,0.4481861804518019,0.8426287988046461,0.7622396653722877,0.1205834736836695,0.14370149096469073,0.17248081279018154,0.2273933720528318,0.12143507502548444,0.14926267387321535,7,7,0.0953490058098853,0.30878634330210475
YGL119W,0.656365968808767,0.6419318604677504,0.6974196146966067,0.5220280897191834,0.5089616298554189,0.565139301013146,0.026641914872138607,0.02719569692870418,0.02499986932617857,0.031420894180378654,0.03184747956610277,0.029970392639933906,7,9,0.002101782848029556,0.045845205289425366
YNL323W,0.7671200961602453,0.8114759053912395,0.7336993746939455,0.5382331929509556,0.7236563601135576,0.6197027705789426,0.017299063121648053,0.015564673276251564,0.018498762212828042,0.02435947547690242,0.018844356584176963,0.022106406796180655,7,11,0.0013075740453950256,0.036160393324672586
YHR074W,0.8284156397038586,0.6938906367709345,0.703986924998133,0.4098856519940999,0.8629454640851542,0.7330144892445409,0.02977643305862034,0.03977151448539833,0.03911013088249692,0.05522070019992359,0.02661218468987476,0.03714305903508626,7,9,0.005258002425625473,0.07251208468679875
YJR074W,0.4879015660900856,0.4804242927590442,0.44714009778806696,0.15162592733083713,0.5533952727827212,0.3319218967001675,0.058932211435957345,0.059360894032260525,0.0612327213064027,0.07585246665721987,0.05503483545324873,0.0673115565193707,7,9,0.006900890986109641,0.0830716015622044
YLL012W,-0.11280770834999543,-0.05619167581836093,-0.1054477735545063,-0.02243305998865064,-0.055503141536829226,-0.03811281884602846,0.5192670365665187,0.5058853020872162,0.5175470126871902,0.4977349456908608,0.5057203811892919,0.5015369891095469,7,9,0.24655540118228322,0.4965434534683578
YAL034C,0.8248351036617206,0.7027594843256579,0.8047195080404507,0.6476531037361379,0.8351597374747264,0.6855440614417923,0.0513704413258562,0.06691812465987462,0.05423993854974501,0.07285762057567416,0.04983350194009744,0.06882871459783653,7,9,0.015329664673601915,0.12381302303716647
YOR253W,0.6813207254998017,0.46560872906648765,0.6308221979110948,0.46496770089394945,0.5554121525459237,0.5160099638419794,0.026933853985678536,0.03487797557806207,0.028989410324992887,0.03489888821770987,0.031812689389740856,0.033192487622415494,7,9,0.002316308073307168,0.048128038328059536
YNL262W,0.8130059676798611,0.7329961066138044,0.6958665204999286,0.5169228594293842,0.8594096419323473,0.680454737364145,0.02278931407073415,0.027231789250158855,0.029063605878266775,0.03662904735766244,0.019760373484294942,0.029790896450894923,7,10,0.0028261024296739098,0.05316109883809692
YLR438C-A,0.7173169611590113,0.6415472019773345,0.694075686739037,0.6778850981634927,0.7106657412055493,0.6770413355248647,0.11817884372891276,0.13307787218498726,0.1229410329471603,0.12615232796958278,0.11956106932869127,0.12631744452655838,7,9,0.05027277512671262,0.224215911849968
YDR460W,0.8037873039591743,0.7775273436225913,0.7990682700894175,0.761364130923815,0.8535701860911389,0.645785328070218,0.022351096470682678,0.02379981606457844,0.022618278230798317,0.0246492177689864,0.01930856665259051,0.030030914223143766,8,9,0.002590739214207204,0.050899304653474434
YKR027W,0.7661391736344727,0.7880088860954397,0.7582850398301202,0.6930359449928265,0.759179927241813,0.6322017351530727,0.02614747303237508,0.024894867102441525,0.02658292396216905,0.029956753471100807,0.026533670116312823,0.03279108763047177,7,10,0.0029747817292184284,0.05454155965150271
YGR047C,0.7810422812769695,0.7543425359625271,0.7194943712373245,0.6072429370818735,0.7257655164921495,0.5750793551440413,0.02268687241611122,0.02403031595575621,0.025678242098637203,0.03038480830378126,0.02538958083119513,0.0316044629527436,7,10,0.0023918951363572044,0.048907004982489004
YKL213C,0.6822821213756004,0.48048147009026176,0.6861800726410033,0.6368652654324487,0.7060171540217666,0.6372266102573272,0.04708089599617209,0.06020387057121637,0.04679119653294678,0.05033357621672174,0.045288181999585925,0.05030852724407262,7,9,0.007099061235631132,0.084255927005945
YPL181W,0.7745924062726284,0.6316684712843887,0.7577123120236737,0.6641985569043485,0.7846189942952195,0.6888606474918721,0.03873443587869522,0.04951450157482811,0.04015860671961744,0.0472774716661108,0.03786314321976257,0.04550828148990461,6,10,0.006772968655828068,0.08229804770362459
YDR200C,0.8110930419493187,0.8552196340773728,0.8104074984841271,0.7553833485266588,0.8073420484713134,0.7580922847288833,0.02778382010038146,0.02432331789593434,0.027834188195289624,0.03161629603331304,0.028058306180056353,0.031440745907428326,5,11,0.00415804418249682,0.06448289837233451
YGR052W,0.8822874930087643,0.8499789546486081,0.8654262622648334,0.8362349196787926,0.7953359092972649,0.7774912681678909,0.02583667468357075,0.02916764771583828,0.027625202473955297,0.03047445612835149,0.034067960690737774,0.03552211709741084,8,9,0.005770371344898851,0.0759629603484412
YPL128C,0.6582132974587214,0.7895609293617762,0.6273599429533068,0.6648902790795721,0.6604194434246629,0.4524038414956667,0.026045131107381637,0.02043676515909457,0.02719529259102715,0.0257894737341301,0.02596093768742847,0.03296697989650721,7,8,0.0020195335463997002,0.044939220580687646
YJL145W,0.6969878775864573,0.7155985605636219,0.6722650647128583,0.652753850035166,0.7085786923765443,0.3665079800106116,0.029203713851716558,0.028292672848093108,0.03037172449612906,0.03126272298144062,0.028639717776673315,0.042225874925766335,7,10,0.002863975532143554,0.053516124038868455
YPL171C,0.5892594192232408,0.5267985527769692,0.5356079837972929,0.20543101896039295,0.5576851772133062,0.5453663120652419,0.048925589615036055,0.052514023457690434,0.052022909100577115,0.06804842301278363,0.05077126783684848,0.05147342519156793,8,8,0.005930040526028912,0.07700675636610668
YMR039C,0.6441729821152029,0.5502967895871715,0.6107461476300116,0.5004296697263376,0.7007932031192137,0.5310139298082712,0.06803748471135497,0.07648773196178574,0.07116152540682336,0.08061708823175923,0.06238993263764102,0.07811038187429507,7,8,0.01323764458000601,0.11505496330018106
YKL171W,0.7178270141520431,0.776536371989953,0.6690640604521592,0.595853567963825,0.5798792046122392,0.6660746410577003,0.043759034429829834,0.03894156815172826,0.04738948407243945,0.05236961583751637,0.05339457119607228,0.047603042853972495,6,9,0.006905150761720298,0.08309723678751477
YDL210W,0.7618580372629308,0.7491852401734291,0.733606147706581,0.6646921442893878,0.7183229223473002,0.6209068806468445,0.03672637106597283,0.03769090786639529,0.0388438396402348,0.043579467335502074,0.039942551758866046,0.046337543253099675,6,9,0.005763326781029509,0.07591657777474897
YLR223C,0.675472654665327,0.1530896427843198,0.5986195339655508,0.27732018474606335,0.4423156603660423,0.04930785821033956,0.025651517433147124,0.04143870116415514,0.028527619221164233,0.038278981602360915,0.0336264977457706,0.04390433107675184,7,6,0.0020631365029125785,0.04542176243732269
YOR101W,0.6081743127134196,0.6094000695205033,0.666847026473282,0.48636245761311137,0.654082177192993,0.3636231985840356,0.0322843702581433,0.03223383275448093,0.02976923773632485,0.036963598738597565,0.030334185402037365,0.041143670865183286,8,9,0.002706729602699213,0.05202623955946858
YGL107C,0.7019511995138981,0.6624100975641768,0.7189746459869558,0.5188157249313825,0.7107184978096701,0.48240442401911277,0.023560006362230927,0.025074162625174104,0.02287728412879853,0.029935562794818453,0.023210903513399907,0.031047525471814566,6,10,0.0018950320801827127,0.04353196618787983
