,rf_score,linear_score,gs_rf_score,gs_linear_score,rf_with_linear_top_features_score,linear_with_rf_top_features_score
ctaG,0.3946095490885497,-4.955385358203425,0.3960456372797546,0.1608873523111758,0.23547357425317195,0.24471925848360154
yazB,0.4810582287140206,-2.391721839794825,-0.7570455699162768,-0.07091391879068598,0.4936494620484151,0.183192466898756
ylxW,-0.2379809185686388,-38.38449202353908,-0.17893510138697422,-0.4118397627522097,-0.31265483853130593,-0.32267079769562645
yknT,0.7123307545515278,0.38268779537094,0.5228993696077557,0.2221125648123734,0.6718007988174446,0.6483319336924946
cdd,0.6190991481091677,-0.6746565584495381,-0.0667344242091108,-0.13480515527064751,0.5537171328346888,0.6925389907457349
yheD,0.8418678792556717,-2.7125017551561377,0.4393531808368448,0.14781620567540688,0.7380050241342182,0.8719758912710649
ynzB,0.16988835686569603,-19.076727725486226,-0.5926412371236081,-0.7224026379725523,0.1598580968974469,-0.1878567840635268
yozO,0.6838063287616511,-3.344193550196887,0.8308023639020133,0.6390135237512937,0.592015927159901,0.1681165648882943
leuD,0.11525512980205743,-0.6504854487666603,0.1345559374525982,-0.15622406941569378,-0.04511913782909249,-0.09638599762881239
rimM,0.06216626046508189,-48.17522453609708,-2.172313212420285,0.11698025991236194,0.06423550778053833,-0.42280350482033624
cydC,0.5994309283745012,-8.225097621689665,0.6692598755489813,0.5410413083316701,0.5198654499908919,0.09229552324764023
tuaG,0.5918429046208642,-1.6626683786885157,0.2108927232980513,0.20025202432517009,0.49841989633635486,0.2279449985058859
yraD,0.3977384398959789,-23.192216107039968,-1.647565616979584,-0.08579827143413477,0.5059755724245031,-0.25046372682192564
ndh,0.7885487050875318,-0.1405389005549884,0.5481423773299071,0.5964813577689335,0.7913769910186914,0.7852382854906161
yraG,0.6164375974251235,-16.67908576334126,-0.8293574750353445,-0.19709561621489868,0.4748613867267075,0.49915554918190896
rsoA,0.2430242829133228,-25.747342271784618,-1.3828259198742856,0.016409231952393855,0.28709637122440534,0.11912518486806833
xtrA,0.2564351737042543,-26.00886599572492,-0.4968759175777948,-0.2995970270272086,0.07361830725430285,0.159472058165402
spsE,-2.035267991348346,-28.129951292236353,-2.857960659721363,-2.3380536588890926,-1.541299101558674,-1.8820248187354776
yddJ,0.07043614578730784,-20.742518040927596,0.10041678766312412,0.0022876960773419164,0.207416886178725,0.16045491409146695
ydaL,0.38474432158751903,-25.301833986866953,-0.5450040123666231,-0.20065524363847542,0.198222005870742,0.31146170752687397
yjdB,0.9405680753102947,0.6370267868898765,0.43200608740799096,0.2982435547950504,0.8486679388830443,0.8867480793754913
albF,0.6520977714382001,-3.10766978855208,0.3414866786092122,-0.4895060471975834,0.504175872292751,0.7063768535188837
iolB,0.8079983367531178,-6.624652019657213,0.3254922479136223,0.45318952511570676,0.7394605597211076,0.6762448911885348
proH,0.4942521478186681,-1.8015709888169837,-0.1952345918741698,0.2812968460653209,0.48921178979033386,0.2296713195444664
ykzN,0.3258958469713851,-11.26359249712949,-0.2144718652153279,-0.11683589100399061,0.018557551779684767,0.08259521062187092
secG,0.27305853633032806,-4.122564766835081,0.10075833933859368,-0.06443771302497225,0.21216156122898588,0.4922195691476158
ycdF,0.23617632788131038,-21.453453015233407,-0.5552718210551173,-0.23841917724718864,0.20925160709227553,0.021894148542557
noc,0.8802598728510811,0.5335674991167068,0.6559154792347196,0.475066527768221,0.8143451343953463,0.8671307515900364
yokI,-0.1661468494295526,-41.72367599731725,-1.3948391151713087,-0.6109738828005955,-0.2747996322810611,-0.3512892779049659
yaaI,0.05381584983281984,-31.0499133848164,-0.9595439307283282,-0.4651488954506129,-0.053973178604505234,-0.42797508605470513
yfkS,0.4170125449825912,-23.06114602770546,-0.4189696174862776,-1.28636593022765,0.3528732817133303,0.26975590572821995
yrrD,0.7795098538040846,-13.705993550508282,-0.18505212620314015,0.19617408000405268,0.7542260216032078,0.8666564034298071
xkdF,0.15329867062390634,-18.062753036728076,0.0007930810310808889,-0.13421975120777896,0.4722401785081617,-0.2554490872583446
sigM,-0.3129764821233856,-42.0721000051562,-1.1367020503857979,-0.267103463801426,-0.2580738099416351,-0.3530607500341212
rpsB,0.6728703045850302,-24.645099367549346,0.20766227107168,0.6410992960534909,0.7495655831731649,0.2928509692649871
dhbA,0.7834659862772894,0.7431283573762527,0.48671776217605556,0.48289964303323774,0.7643311334166479,0.7979087377013383
yxbC,0.9293612063847366,0.18865641600823457,0.5703113131097937,0.18623346930520523,0.8796634349532135,0.8309104223137881
yjdF,0.14288270994139263,-21.76276972884826,0.016687138982391492,-0.12092870187859983,0.13938805014202282,-0.31494593736645005
purT,0.35510688900230847,-9.75858550521644,-0.5001286074054592,0.30063837127922155,0.4112597915214078,0.3660027186530349
rbfA,0.7845088794063115,-2.279213815220603,0.5760151709583496,0.7908096621174648,0.7814493312664881,0.7841804089940433
recU,-0.25218333276773386,-27.39735343995407,-1.1248681032796655,-0.6216993311378423,-0.3486586363072883,0.10185899258262954
lgt,-0.2902427244075627,-33.83388754429307,-0.47137411982724653,0.032067524157360694,-0.04017956209240636,-0.6475651701786143
yfhM,-0.07326685531040411,-9.108295396257276,-0.4167942597283236,-0.19562736965184846,-0.5247142246517569,-0.6719890574047622
yfiZ,-0.0318635513191301,-35.76204916886456,-0.9151497998129681,-0.07917217765204443,-0.10964174851632946,-0.20711254103720744
ganP,0.2509219732309651,-24.981185806401744,0.37568290229476764,0.3208707623499696,0.32581572581931173,0.248462662040827
ywhH,0.2887782550822743,-21.456229001174552,-1.5891655646290475,-0.2365318720968661,0.24715227618267355,-0.16296672759454522
spoIIIAB,0.8079833402585981,-2.454999323938848,0.1686011963793862,-0.10723594712171614,0.7257610709354616,0.2739347670269796
mntB,0.061161441305246256,-13.90421959059119,-1.595135289900571,-0.28837813646746957,0.20320672839495002,-0.4524065022354786
pckA,0.5155139206875972,0.010803907193274509,0.04604934999049326,0.11181130251342541,0.3521790960488921,0.5321726222537835
bioI,0.4815258442738294,-4.423453038666816,0.04402014777807772,-0.024301409616542813,0.5357022896511048,0.4669103830308565
ydjP,0.262911403370523,-3.0176133960928366,-0.7880615403365228,-0.5380069337246445,0.08806589502381912,0.4801149481034921
folE,0.37156733242450424,0.18238567789178806,0.07859723749311887,0.37351298230917174,0.25200435968020696,0.49180515657122104
katE,0.24602767391448743,-5.554165051684162,-0.23795408560768605,-0.020362228248390624,0.10357103665048151,0.05219276550384855
tcyK,0.7280859010768579,-0.444166731219632,0.06294975843868833,0.40571452102628447,0.6338710624709409,0.763936510265123
yqaJ,0.31390850283205507,-25.183288394445995,-0.8027359316618046,0.2534779438278336,0.36678626226627065,0.28738763936326506
speE,0.24732339002025794,-2.6258434794658556,-0.6990773731428133,-0.2330963352915203,-0.01422021667393114,-0.16482467225164266
yjmC,0.6628006564842963,-5.003537869758724,0.6068018580479415,0.16347835953034073,0.6504201689522255,0.30056482638861204
ywhA,-0.3252566759493205,-40.82047991003343,-1.7497563471726512,-0.8253903766297641,-0.3186317111924091,-0.558235570613119
feuB,0.7780983572468209,0.1664929947928786,0.3772304659038779,0.41428166751194206,0.7281002575389723,0.7854911878011672
yneA,0.15445770859198438,-27.567042625559214,-1.2683220873533414,-0.5333600810396679,0.032721136255968175,-0.1748257670809541
yesJ,0.7940187087395542,0.5434743543955411,0.12438360430813988,-0.18420637724146993,0.7642443655879934,0.6695421633466138
ispD,0.4402000175279366,-3.3289853075018305,0.08200441157843752,-0.039860167235433064,0.4869461865022978,0.3624716999949902
ybyB,0.37171937479394135,-2.8624361046426157,-1.0283426380329486,0.044750976121410546,0.23252751999314847,-0.42300060265217
ycnL,0.5152724769540173,-21.65181815641302,-0.5696460973131778,0.2253755597039011,0.3659092340645551,0.39496930748873504
yvlB,0.6571757229610897,-2.179812742339432,-0.061485168682437585,0.20576674236689674,0.5361207596405553,0.51890971903734
fadE,0.5967422549709556,-0.436729453206139,0.5301126679749419,0.35760736008835736,0.4891473768276937,0.3180379481756501
ydaK,0.4172681278953919,-22.180908719790676,-0.38678182583479703,-0.2048602098102943,0.3708429812602767,0.41544172657438017
gerPD,0.3978048253897968,-24.928143880034472,-2.293878667083298,-0.4153936997040508,0.3031021944160178,0.4479128360851511
rtpA,0.14775557399315797,-24.73949091873583,-1.2747618971769805,-0.014028558951297176,0.05970819347056955,0.10703317412299174
tlpA,-0.12857953569392744,-41.672289495027265,-0.25824259785065085,-0.45787412571675046,-0.0686482903218133,-0.6557431998584418
drm,0.46167883987817193,-1.5792207470880828,-0.19283070533232172,0.1761678399063784,0.423630342437207,0.5390392488130814
yxeD,0.44978443425393977,-0.4893969485305034,0.31411557987829275,0.4947806197518593,0.436657621292847,0.36323738997088617
fur,0.20420379351846352,-2.94593478266691,-0.14619650674163576,0.02198988826500292,0.22522344840549513,0.3795487369543028
yhaZ,-0.11525674266037633,-33.47112914075534,-1.4657841363941473,-0.700481896337805,-0.06369119596837991,-0.8368830573809929
yfiR,0.03024061994164895,-24.446463461685266,-0.5357075774956948,0.024158501648507635,0.15281638560912958,-0.1011846766692801
yoaA,-0.15834433688709848,-25.37110684451388,-0.5838354096818827,-0.4091109475447725,-0.09376301922463237,-0.20348041648450765
yhcM,0.7276520840427863,-2.8709800172551674,0.3868360181944682,0.0247692807198181,0.7023402408644848,0.9098495520038391
ypmP,0.9560001927125704,0.7495766168441838,-0.26581065051805264,0.23546414134549798,0.9120592225288303,0.9097830875113577
sigE,0.7252565333496475,0.5893127486055274,0.7918016380636206,0.6950872517242985,0.6303329119120349,0.8016304056684609
yjfA,0.5289767753759796,-3.2773352913565983,-0.37087959327745423,-0.3848411652616417,0.3852034572722074,0.4822141559964215
kduD,0.15983155636087631,-26.46188538724218,0.13378431849763872,0.128940204575698,0.18419087914577348,0.12058551899589443
sepF,0.1669710395151729,-23.39721612732435,-0.7160941791200761,0.30625035682452884,-0.011344858995698148,-0.5073376426149083
ydgG,0.3395696322806613,-25.67569440907425,-0.9511934372482473,-0.3969190836586698,0.19125658161264814,0.3111259647872988
yitT,0.7280006650250246,-2.7226945517212475,0.452510254031542,0.0032741526902344553,0.591506456655363,0.513453291715559
yfkR,0.3758387354695294,-23.08901364996655,-0.48460831727464826,-1.2645070390780369,0.2509741791430441,0.0301401490921005
yjcN,0.7453112225615213,0.46059075859484766,0.29602258835535256,0.009601165269931489,0.6852975100906662,0.8334062578045259
braB,0.36564795995067756,-4.646328993645117,-0.12099084783665548,-0.02938301113895392,0.30690642091777365,0.3001219515394955
gltC,-0.07831839940347285,-32.346074035946074,0.13636041795913145,-0.2806510081764404,-0.1382540113950368,0.07013050052910297
ytrD,0.03774105215935997,-33.00120940534177,-0.28752020935478884,-0.2209286091662419,0.07880798288399327,-0.26106283499723437
epsF,0.5259704322033993,-3.7163752249725297,0.5195088465515016,0.255232649792682,0.6683664882880804,0.607201919364189
ylmE,0.570843424761834,-0.15689172113025296,-0.5981583328891491,-0.023641270886398003,0.407713274035581,0.3218713077073012
gbsB,0.5826389392285407,-16.02960042329002,-0.44707308598928797,0.3188458037881524,0.549191905867104,0.6105801013044685
purD,0.8022816332989577,-0.25796068811362627,0.4836431933384502,0.40225155747255203,0.6545712448061046,0.69939112524786
ywbF,-0.32688240028933957,-45.133089495814424,-1.4359997518149368,-0.5723582886307703,-0.3879190340556178,-0.39050527616825925
yusR,0.20855029315797946,-27.69170564070889,-0.849040301343863,-0.2888221322185782,0.19073381120486055,-0.05257476623563817
ytzL,0.691980489978272,-0.9318434791047596,0.35649938883818433,0.1482455801234297,0.6788797145141067,0.8972456577284839
rplR,0.6737412069334292,-17.108391152531265,0.28284936441798436,0.09559150707724307,0.4973750831432757,0.7356164962360094
ymfJ,0.26474883323943466,-0.7944950945161688,0.1457998319978342,0.4213678586126478,0.237161830146703,0.12276517562980949
yxkO,0.6957463470451479,-12.838940365327662,0.13419859442134885,-0.04749289748798957,0.6336361510001103,0.6332632291915868
bglC,0.056750932073254545,-3.32133672840909,-1.419502100076778,-0.6852678121779352,0.011860857341014608,0.04248285291056164
gapA,0.7133250612269906,-0.0645680538438358,0.7174005824148523,0.6045738919364667,0.5951653116346258,0.7722753760618711
cwlD,0.5134259899192498,-0.864662494683369,0.14644942639199265,-0.2483081591246672,0.5575524354687842,0.005612636227980583
yxaB,-0.0010671964920172528,-33.5393613509092,-0.18514853105286333,-0.1632235070463779,0.05265013572891697,-0.31225156428692036
sigO,0.3612920277359053,-23.784842507323077,-1.2650100747386452,0.07061116139134549,0.2649157171873917,0.3242224503670236
ywcH,0.3484409838131288,-18.12398692370714,-0.23595039501227233,0.1966684623748164,0.38633662157295046,0.25356053745655827
ycbJ,0.5483055123784768,-14.960672897646377,-0.46254114356204035,-0.512706233228067,0.5376328253561193,0.5635745827554477
ylaC,0.36867021256832866,-25.47189734899224,-0.28921534462248255,0.17131358843099354,0.2319741013527944,-0.012335251476314868
rok,0.2615805854010229,-0.0591801488201098,0.36942524862566806,-0.17221358601139158,0.34559044896349167,0.20677429684190973
oatA,0.3626883475094421,-25.393509366980638,-0.8052181598779784,0.0918847206090071,0.19934241269192987,0.06160588931695998
yveA,0.7785338415210793,-8.111033123345946,0.4720977347612111,-0.10372613458905233,0.697767428757833,0.7092078339345185
yodB,0.04940775512308837,-23.481693872385943,-0.23386254107724724,-0.13629224226946413,-0.2613007629885111,-0.0037426941788623047
sigY,0.25048745255759786,-20.8443059197913,-0.5669873463259669,0.03061410688529953,0.11072428511696197,-0.037673573767799784
opuBC,-0.38510961348815087,-22.449984624192542,-1.123201863191503,-0.4448553104931019,-0.35650547703679547,-0.2947538160644563
fliL,0.044318322651762276,-21.40010618886248,0.21056789759713024,0.026729306934709762,-0.043548203023648036,0.040781822015060754
rsiW,0.4790667824880941,-1.4286581127142473,0.18366943612636832,0.23634634248835995,0.4222552108085834,-0.17004409301308487
liaI,0.14557713727437627,-6.439968120408353,0.10134166993633809,0.14642837539821818,0.15997841723949358,-0.044233761378517755
ylmH,0.2716664533727786,-14.406780330925713,-0.6097443279300461,-0.5848190429918503,0.16761760824901817,0.1669594710662945
tagB,-0.4154203276159605,-45.91833492370544,-0.5621217767432081,-0.9868512893899628,-0.2704418085621907,-0.426753999523108
araQ,0.6778830112209382,-16.117691376162664,0.46049762935790095,0.4925884684932327,0.43612703484959425,0.7255907112040458
yyaC,0.6593693707456091,-2.716043847160454,-0.6023401939956814,-0.897160174054245,0.5103194328239304,0.16698914441137402
sigH,0.8667383151943906,0.19055959902889297,0.6397467489968085,0.6102580796566035,0.7745894672980845,0.6918885975108106
gabR,0.3680284498894948,-23.128465075378358,0.12350110842703477,0.1750608451561817,0.2243504890313901,0.31374978961505107
yhdA,0.3526614131357878,-7.962038201039313,-0.6370037325919633,-0.596368649411561,0.17526097361470272,0.01760301070238246
dltB,0.5051754542476952,-8.511673542426898,0.5200906478819389,0.4032388557293247,0.5934264481387793,0.3130398101380345
secE,0.8050048061200346,0.39643564651560925,0.7426483171947853,0.681435756641175,0.8134774568393632,0.773133207757315
fliQ,-0.1934542137956372,-27.698430035543076,0.05048717473594777,-0.15692528341321554,-0.17710820843341013,-0.11772092690041824
ytiB,0.7223021262175737,-0.15424751409958293,0.4343264582080367,-0.008483686796634027,0.6326179896859085,0.7874493770409894
liaS,0.31243078696458115,-4.283385407555513,0.08101069784976223,0.14059943075063164,0.233787679394852,0.43327902312549715
frlD,0.16668932826785832,-1.8667372165651281,-0.028331448188795294,0.07939494131034286,0.06095651717146855,0.06848803619915522
yxkH,-0.12053198471263582,-39.34322842791331,-2.8262448299973153,-0.43357381677186124,0.08177259447764573,-0.08945933698216457
dltE,0.7126231594986222,-3.3966872066516327,0.6686261449973483,0.7255841900853006,0.616294349458612,0.7707661950694101
ccpC,0.3977919967909749,-3.694518404949023,0.4891855874974541,0.5886303461752715,0.37579460591967706,0.5383742827140721
yczO,-0.240945367469934,-7.5642991784460225,-1.4426636370992698,-0.17825137853639372,-0.033340750109724704,-0.15232975478452837
yqzH,-0.4934837979478812,-45.82031872083381,-1.622719253982841,-0.8639645682768473,-0.3060069652498947,-1.0517687919127754
