gene_name,rep1@8h,rep1@12h,rep1@16h,rep1@20h,rep1@24h,rep2@8h,rep2@12h,rep2@16h,rep2@20h,rep2@24h,rep3@8h,rep3@12h,rep3@16h,rep3@20h,rep3@24h,rep4@8h,rep4@12h,rep4@16h,rep4@20h,rep4@24h
gerAB,17.3867,12.9809,21.3062,32.9262,23.5213,22.1109,15.5534,15.1844,14.3853,16.2669,20.081,12.2156,20.3669,39.8439,21.2431,19.1933,14.0063,21.1967,18.8219,23.7112
gerAC,31.8198,23.4304,29.9576,49.6841,35.318,31.5469,24.795,29.4586,23.9096,26.9398,35.73,21.1335,33.8617,56.5462,24.5915,39.6719,23.2598,38.6672,21.2386,26.3503
gerBA,4.6681,4.1966,7.6882,35.4584,22.272,6.8037,5.1862,4.4874,8.3922,6.068,8.0762,6.681,20.1223,41.2057,6.7443,6.8673,5.6872,25.2119,8.8235,7.5391
gerBB,6.9429,21.7451,10.4451,31.3943,17.2749,10.8631,12.4411,3.9634,6.3415,5.5851,9.0535,9.5199,17.1603,38.8356,8.9935,9.6076,7.7882,24.9027,9.1439,6.9758
gerBC,16.9694,41.9497,15.5364,35.2459,19.2767,23.1937,35.5018,12.22,8.9143,7.9383,21.3808,24.6964,22.443,44.948,9.1024,26.0856,20.298,28.1196,13.6839,8.4331
gerD,192.3894,240.105,228.9019,174.3067,157.9305,210.2234,222.133,222.7823,209.3791,212.5736,205.5542,230.4989,200.3843,182.5996,200.3385,196.9552,224.2439,206.5238,211.26,230.9152
gerE,117.9041,159.071,464.8974,437.4638,262.8642,125.0443,164.0427,945.1,657.4324,394.878,150.4577,186.2878,432.8302,365.3078,340.0759,134.8049,223.6927,421.7945,604.5287,369.6857
gerKA,2.7295,1.9372,8.7166,36.3776,22.5484,3.053,3.2009,4.1147,5.367,5.182,2.7244,3.6623,17.5015,45.9859,6.785,2.4092,2.9928,19.6248,9.9315,8.5015
gerKB,8.1759,4.2344,10.0658,35.3401,20.3825,6.6734,6.6284,8.0816,7.5974,8.9799,5.558,5.1233,16.2879,39.1604,9.1267,10.0057,7.684,21.1461,11.2771,10.0288
gerKC,4.4562,3.6228,11.2041,38.6836,21.9053,2.9659,4.7258,4.0625,7.1692,7.2962,3.4572,3.9136,19.6455,46.2638,10.2253,3.3791,3.9978,20.6762,11.7157,6.8498
gerM,9.2326,41.1381,38.1002,39.6156,24.5316,9.6858,32.2728,43.8351,42.3552,30.1574,11.9349,52.645,47.1749,43.5196,24.8022,8.4077,51.0047,39.8152,26.049,54.7078
gerPA,6.7008,4.2802,25.4364,28.3676,19.5372,2.0441,6.2037,21.0811,33.8805,22.6926,3.0097,6.4733,23.8295,45.2142,19.2196,5.3231,5.248,29.5175,18.0485,25.8401
gerPB,2.1191,4.0607,5.7457,23.9226,10.9527,0.0,1.1771,13.75,12.8572,8.8073,7.6143,3.0707,12.3313,17.8057,6.078,4.2084,1.9916,23.1755,8.1109,16.9719
gerPC,10.0295,6.6627,22.1907,39.2516,23.6067,9.1786,9.8055,27.4515,21.9072,34.83,10.0907,11.6268,32.684,53.6292,16.5699,7.33,12.4425,34.7352,29.3461,33.2023
gerPD,1.4007,5.3684,9.1152,23.7198,15.5936,2.5638,9.3371,14.8729,9.9153,21.9932,1.2583,10.8254,14.9439,34.2396,11.2494,5.5637,9.2152,19.1493,11.9142,16.2048
gerPE,6.7841,6.3032,16.0537,30.7512,17.6551,5.0797,11.6482,18.9179,30.5599,20.5064,6.6483,5.958,27.5155,30.1513,14.8593,3.4296,10.4334,27.5426,16.2621,38.419
gerPF,1.1321,8.6776,20.8735,45.7969,28.807,2.0721,7.5464,46.7466,28.6205,29.2771,5.0849,14.2177,37.3319,58.8053,27.276,7.1947,6.3839,35.0808,35.6285,32.2389
gerT,2.0922,2.6729,13.0479,41.8266,24.1236,0.9574,0.0,16.6614,12.6945,6.7634,0.4699,2.0212,20.2921,43.9507,9.6017,1.6621,1.9664,27.6493,17.796,6.9821
ggaA,243.1221,580.7975,348.1056,101.7511,104.3812,310.9865,646.1966,381.7114,133.3037,161.88,353.7563,452.5918,342.6707,96.318,136.1797,279.3503,487.0516,348.4624,154.584,115.9936
ggaB,92.274,79.6816,120.1741,94.1436,101.8197,89.8178,94.2606,145.4384,132.8246,105.3872,85.8569,84.977,94.1206,90.2447,108.392,90.4988,91.9812,94.464,111.0973,90.7679
ggt,18.5525,63.3828,36.7374,42.4442,44.0342,23.7957,102.1207,54.2219,41.2174,54.7807,26.8927,112.2886,51.2548,56.258,56.761,22.2189,126.1495,51.1103,45.4281,62.7883
gid,184.4305,69.2553,137.1223,74.5385,60.7421,143.9777,98.7643,157.8784,77.6299,65.3002,145.4131,96.1347,110.671,86.7303,57.4119,160.8166,90.8538,113.3262,69.3267,57.8576
gidA,261.9876,162.983,216.6016,111.3692,109.074,213.9089,167.7192,242.1224,140.3052,155.9355,203.1245,179.6029,169.8647,111.0031,118.1817,227.2238,176.0874,169.6806,123.8248,123.822
gidB,250.6839,169.3648,226.3238,107.2279,87.6214,191.285,185.1602,236.0312,142.4205,132.3045,189.9281,193.9389,162.3113,102.322,101.1378,202.6997,186.4106,150.6409,105.4411,112.156
glcD,14.7389,12.5528,50.8112,126.9394,199.52,17.6634,14.0354,37.0541,151.8844,395.9087,14.501,17.4592,54.4569,147.7036,249.6236,17.981,19.459,60.6082,151.3337,341.8042
glcF,29.9001,33.2156,63.2468,101.1602,154.9126,26.5136,30.9489,59.3764,130.1468,316.4673,30.1961,32.1145,67.5453,108.2418,187.0765,29.949,43.2864,60.9334,128.1089,284.594
glcK,141.4171,105.906,133.058,101.4108,110.8193,134.5867,132.3048,145.9472,113.1595,127.769,136.4891,141.5754,125.2091,105.4768,104.5339,149.8572,129.7734,111.3433,122.9054,109.1753
glcP,21.5859,22.849,31.8844,395.5106,755.244,27.4682,26.7223,35.1679,371.2921,1339.9436,22.8996,18.8671,28.5124,500.7938,1453.3843,20.904,22.2193,28.1046,820.9714,1241.2988
glcR,159.5425,94.9795,82.3656,83.1517,79.9249,157.3956,104.2224,60.6081,85.8306,92.5385,154.2108,101.1071,54.7769,76.0476,104.7011,165.5234,100.4626,43.3311,83.8643,87.4588
glcT,243.3537,177.9118,162.2081,133.4365,142.8016,226.8949,185.8538,185.891,157.3118,158.9978,229.396,180.6706,102.0643,121.4528,177.1662,216.7188,180.3367,117.8022,161.506,168.9751
glcU,0.8609,1.833,8.7143,38.6042,18.939,1.313,2.8692,5.7552,8.4152,9.0111,1.5466,4.1582,21.43,39.675,10.206,1.5957,3.506,22.23,11.2275,11.236
glgA,14.143,13.932,32.1571,39.9161,28.9964,15.1263,26.1247,28.1443,25.33,29.9023,17.7561,23.7044,41.1511,44.5159,20.3318,17.1913,26.4242,45.6582,25.5088,38.6679
glgB,13.4229,26.3945,21.1237,44.0739,29.1955,17.3423,33.7727,22.0462,37.6606,30.2644,16.9047,29.1128,25.1438,46.5427,25.063,17.3538,32.6515,29.9843,29.9981,48.3663
glgC,14.7499,20.506,28.7014,43.8737,27.7698,17.8657,28.6771,26.3583,36.6313,28.0476,17.1471,27.6603,37.8679,47.8854,19.6602,15.1637,26.5019,40.3291,23.8003,45.1693
glgD,10.239,16.8177,32.5218,39.6769,26.1701,12.0475,29.5216,29.3363,28.8434,24.7677,19.2715,21.1958,31.9196,48.2315,22.3756,16.655,23.3701,45.1034,26.3343,40.1351
glgP,13.2394,14.1387,27.148,37.8524,24.7566,14.7666,26.3149,28.4324,22.1743,19.8705,17.0963,23.9813,34.5092,44.1668,19.8178,17.2551,29.1631,36.6704,17.5075,24.5763
glmM,417.4486,275.8198,282.2746,196.5352,210.3206,325.9403,247.4301,331.5869,261.5112,238.8485,323.7416,269.2075,230.1073,169.8443,253.6188,364.813,269.1675,211.5347,243.6025,229.4797
glmS,1071.8843,980.5937,1933.3027,871.6607,1152.2722,878.7616,925.3298,2436.0399,1495.1169,1748.5935,881.4801,1146.4204,1683.3618,729.1899,1385.3335,939.8792,1226.0659,1510.4194,1383.8919,1579.5632
glmU,566.0234,368.4836,445.6162,323.9229,343.3915,493.1778,402.2179,481.3129,467.9662,547.0003,493.5188,446.5316,338.5048,318.5471,422.6294,525.3574,404.5015,304.0836,475.7537,479.2488
glnA,3321.693,3450.3864,2788.9012,341.0442,405.6673,2998.5819,2730.1025,2157.7078,715.1502,593.6549,2993.7505,3713.2567,2903.0061,247.5517,633.0346,3111.4489,4137.5126,2731.8473,648.6007,2489.2881
glnH,1.8097,10.789,11.7766,32.0641,16.3091,6.0726,8.7124,9.2518,17.3854,11.9787,3.2513,4.9534,15.5042,33.4078,11.0735,1.9168,9.638,19.5173,9.4923,27.378
glnJ,21.9893,24.8144,19.8743,48.959,29.2881,25.6577,23.4118,18.592,17.4185,16.7553,24.5269,25.8454,28.6136,50.3914,20.8134,25.6202,28.9329,28.7253,19.7946,14.0241
glnK,509.2789,361.8531,465.7861,174.103,191.5314,517.7858,243.2704,289.1667,310.7161,197.6739,549.4955,365.0695,437.7627,128.9563,256.0861,528.0194,339.894,430.6785,270.9625,869.967
glnL,30.9583,27.819,22.4794,47.6363,27.7468,36.0151,33.2283,15.4762,22.2858,21.3238,27.1031,25.8522,35.3694,63.9309,30.7026,31.888,29.8356,33.4758,30.126,23.5811
glnM,0.7617,3.4057,5.7828,20.4224,17.2618,3.1368,3.3849,1.7972,7.3174,5.9797,2.7369,3.6792,11.8199,27.3463,6.1172,2.1178,5.011,10.7601,6.4787,9.8286
glnP,2.2642,3.3746,7.3671,37.9866,21.0051,1.7267,1.2577,2.6712,9.1586,2.0912,2.0339,1.8228,19.7639,46.6983,6.4943,1.1991,2.4826,22.0115,8.0244,9.403
glnQ,8.5024,19.117,12.9101,34.8748,18.6601,9.9597,9.446,14.0432,24.0742,22.6162,8.2488,8.2137,21.1104,31.9543,18.7292,6.4841,16.621,23.867,17.0673,32.0813
glnR,1523.4272,1207.1611,278.7856,157.2116,162.3573,1569.9125,941.1034,332.6471,295.5742,249.7546,1570.4825,568.843,205.6886,122.545,267.0206,1488.2665,640.7865,232.6073,264.1195,977.1737
glnT,1.702,3.8656,8.4095,32.7361,18.0456,2.0768,3.3616,3.1236,4.781,2.096,2.2085,3.6539,14.1232,35.5373,6.2922,3.1549,6.3985,17.5805,7.0777,3.1976
glpD,984.5818,1758.5585,2554.7068,1087.7771,1022.9718,1209.9701,2160.9543,2466.9604,1474.3829,1619.1191,1188.0911,2359.2304,2340.7485,1097.0407,1234.3224,1142.6469,2466.057,2204.6133,1553.928,1475.5275
glpF,451.3813,497.9446,1342.5421,347.747,329.0581,383.6587,658.3968,1453.9909,554.0058,472.9654,381.1835,740.3125,1344.8339,282.3598,295.1385,414.6801,767.3903,1221.5607,408.9835,357.5619
glpG,74.8342,61.9336,51.345,55.5564,61.1884,66.5499,63.9813,49.3258,59.7177,63.1071,79.2078,65.536,39.9191,62.8807,70.5526,73.7936,65.1336,47.7425,63.9288,61.8182
glpK,809.802,931.9336,1372.8124,404.385,372.8757,752.2076,1062.615,1518.8028,649.2378,575.0054,727.7514,1097.1649,1369.8709,349.5606,367.057,742.1154,1233.048,1276.962,447.5057,413.1536
glpP,272.4638,186.9612,262.8306,164.0003,169.7664,258.0142,231.9284,280.8203,231.1286,201.9552,254.8099,248.2451,192.8699,154.2063,185.6827,264.6585,241.5085,240.8685,197.3359,203.3976
glpQ,93.0437,207.2059,252.1314,231.9227,156.6903,104.7009,291.9966,305.102,239.6297,615.3093,108.8334,304.6864,258.4549,254.8789,366.6891,112.9924,348.4631,244.4072,342.3845,702.9291
glpT,80.4145,153.5034,215.9253,65.3435,53.9019,84.8094,226.9583,230.4944,80.0037,53.6879,79.2439,245.9716,210.2009,58.0221,38.779,83.5031,263.5581,193.8021,53.5498,39.1689
glpX,628.5491,409.197,754.6446,495.4643,560.219,539.2864,467.3439,780.6056,687.0027,688.6249,550.337,558.3675,590.2003,480.3311,645.1658,614.9242,565.1657,522.3309,705.9966,641.8048
gltA,61.7785,132.7188,167.6571,181.8216,261.0927,61.7087,274.3583,223.5897,345.3866,794.0577,57.351,159.7802,65.2929,146.0564,523.2062,63.882,145.7418,64.6241,303.1286,932.1489
gltC,95.2729,86.9879,67.0015,60.1839,85.147,85.9336,91.5099,69.9668,91.0684,103.4633,85.0912,67.106,41.5415,68.3725,112.142,91.1708,85.1543,43.5407,109.5279,125.8326
gltD,46.5076,58.1321,165.1138,167.4579,287.3414,31.998,172.85,269.8026,335.8102,803.005,31.7094,126.5442,86.6439,132.5203,520.916,42.1287,131.6006,88.128,311.2005,981.6903
gltP,40.0271,55.9691,57.6676,81.6826,68.5664,49.0239,59.0713,48.6325,69.0727,81.2955,49.3734,53.8663,64.123,84.8822,86.3632,46.1935,62.324,64.4307,75.0368,93.0387
gltR,36.1737,24.5282,21.7293,41.0993,38.5003,33.8687,21.3307,18.7121,29.827,32.1252,37.2445,27.6878,26.448,48.6754,29.3708,33.5995,25.3673,27.8965,32.8986,28.2294
gltT,860.2564,935.9619,676.0009,447.324,559.3505,800.9918,930.961,813.5581,832.6095,663.7117,781.236,878.7708,487.6329,367.7645,681.7982,803.6992,900.2621,447.1933,623.1648,645.4847
gltX,925.8069,854.877,737.807,447.5347,549.625,844.2928,791.4298,818.2748,711.9153,695.1663,857.1231,855.9451,561.4073,388.1665,642.3636,860.7971,849.5676,517.2834,616.5251,609.9364
glxK,13.594,8.8211,27.8495,58.4635,49.2441,11.2559,10.0685,24.6932,30.9849,41.4531,10.0794,11.6734,36.833,64.9423,38.6199,10.6277,12.3706,32.8421,32.4858,39.5568
glyA,1421.8179,1562.6063,1227.716,1092.0272,1173.8843,1279.0109,1462.4182,1381.875,1749.5861,1521.6361,1241.1834,1512.3088,890.5542,930.0939,1321.2798,1340.9679,1545.7666,863.6503,1513.6874,998.1598
glyQ,194.8812,164.074,229.5336,131.5943,131.6541,187.2905,197.5883,228.598,180.9784,171.4835,187.3532,236.2762,198.7596,127.3248,152.7958,188.9705,246.1334,202.042,175.2601,169.4514
glyS,188.9852,198.8905,285.6399,139.3753,141.676,185.8536,231.4277,314.8676,184.5956,202.9467,176.536,251.0189,241.2863,137.7703,169.2757,182.1835,273.7906,248.779,177.3891,172.0734
gmk,996.151,750.8919,621.311,429.3223,479.8874,910.1622,693.7628,682.0244,679.5824,666.8593,853.2054,665.1837,407.8066,389.2456,644.291,890.9419,649.0272,395.7079,629.9031,643.6075
gmuA,0.0,1.9023,9.6901,24.5152,15.3929,0.6814,3.3086,1.7568,3.7645,1.3753,0.0,1.4385,13.72,36.3988,5.1252,1.1829,3.4987,21.0354,8.8659,3.9754
gmuB,3.1786,1.0152,2.5856,44.1072,27.1711,0.7272,2.6485,4.6875,4.0179,6.6054,4.9969,3.0707,19.2677,67.9853,8.2053,2.5251,0.0,25.3482,7.4349,4.243
gmuC,2.9849,2.8599,8.0933,27.5541,19.878,2.3902,2.9016,3.3014,4.5276,1.723,2.6813,1.622,15.9222,36.6235,5.1368,1.3338,2.2793,16.1522,7.9339,3.9844
gmuD,3.1922,4.0781,9.8096,33.5352,22.2814,3.5706,2.7584,5.2307,5.2008,2.9484,3.1862,3.4265,19.6084,45.5181,6.918,3.663,4.3336,24.2448,9.9558,4.5768
gmuE,23.9665,27.8022,16.134,37.5783,29.5722,22.1853,18.9751,13.0,17.2715,20.8634,20.7869,25.2819,23.7789,50.7138,21.8078,22.3216,21.2301,27.6175,18.7451,16.425
gmuF,10.1996,17.0395,11.9133,34.6915,24.1236,16.5145,17.7238,12.0332,18.2483,17.15,13.3912,12.3799,17.7556,38.357,11.7021,12.2578,16.9598,23.8356,18.4633,20.4809
gmuG,17.5303,22.1045,19.0131,25.2736,25.164,16.0431,22.2582,15.5785,14.9647,17.4528,14.5206,18.6948,22.0809,30.2603,14.3662,18.8093,15.4058,21.9944,16.0727,17.2213
gmuR,45.4884,47.9094,30.1288,41.1609,42.5221,50.527,52.8515,35.6408,41.4348,43.6169,42.1104,47.6342,31.9941,49.3363,35.8551,51.3076,48.2997,34.179,34.8517,36.1544
gntK,51.7725,45.5999,70.451,40.0842,32.6023,38.4044,53.4099,55.0097,17.885,21.5326,38.5638,50.6363,71.7329,50.6016,16.9711,40.6172,53.7955,69.1659,21.3344,15.5961
gntP,89.0851,93.8211,84.6425,51.4282,45.0792,77.9899,89.3611,84.9053,46.3461,44.1997,67.2946,89.2617,81.5819,57.6458,41.8123,79.5424,106.3869,81.1918,46.4974,37.3457
gntR,70.4498,86.5394,98.0822,41.4233,35.0126,69.7423,90.6861,115.8811,25.6881,24.4004,68.7624,84.7457,99.2067,51.4865,16.7095,63.2301,71.3046,104.646,27.3686,21.4004
gntZ,223.4358,184.5928,136.6476,88.3579,94.4405,173.1948,159.3548,158.4115,119.5666,90.0005,185.2018,171.5913,123.5632,88.1656,104.3186,198.6349,177.0371,110.9732,99.5208,83.1104
gpr,4.2553,4.864,10.9309,36.4511,18.6997,3.0745,5.4741,5.0203,6.568,5.9988,4.8286,2.5963,18.2464,41.744,7.7087,3.9142,2.9469,16.3296,10.8584,7.9723
gpsA,350.8746,198.6455,301.2815,134.1495,127.4435,302.0894,268.0148,364.9205,171.0084,172.5135,306.3968,260.2799,235.828,127.9006,158.6673,324.274,290.4809,235.322,150.3398,148.3651
greA,1462.991,1482.7705,936.0427,400.0593,618.8953,1308.7145,1291.2206,1116.9304,808.7434,479.2334,1293.5442,1353.1971,684.8579,304.8582,631.3112,1304.3085,1387.2646,588.2622,593.9401,574.8604
groEL,3023.8254,4023.2026,3022.3651,1265.6568,1718.0222,2667.3682,3098.4602,3262.0458,2370.6822,2178.2621,2526.4419,3196.5811,2555.5069,1024.8944,1822.9163,2818.3259,3308.3607,2337.0069,1941.6631,2344.8002
groES,3929.459,6000.1686,3674.9604,1447.7552,1819.2966,3652.6099,4875.8578,4036.4999,2956.6864,2338.8968,3429.8421,4417.9618,3050.0605,1078.5131,1848.4266,3585.2749,4640.643,2992.2039,2254.5886,2348.7917
grpE,1541.6444,1979.5889,923.031,360.6198,394.9953,1364.1855,1594.5524,948.5505,621.455,615.1022,1320.1117,1454.9132,755.0652,334.1148,442.8142,1329.0981,1363.7886,695.1116,516.362,587.5768
gsaB,173.5504,169.6615,173.0129,130.0024,148.5488,141.9412,158.0071,167.7907,160.9245,169.1675,143.4712,156.1475,130.11,117.0093,159.4244,142.6016,153.5359,111.7545,153.3391,153.5891
gsiB,2461.2963,3568.3686,633.9379,73.3593,80.0252,2759.9447,2337.5794,581.8548,65.3748,136.0389,2881.5511,2042.2978,632.1803,124.222,77.9944,2522.2967,1477.0034,572.1924,104.3073,80.069
gspA,1553.2284,2740.2476,1075.2859,87.5007,84.721,1846.2552,1979.6202,1355.1481,74.545,199.2014,1874.5996,2017.9167,1171.0265,84.2456,87.5485,1725.4736,2067.0793,1041.6267,144.262,83.5388
gtaB,1917.1493,3062.1245,1747.3881,695.7544,1088.9125,1862.6549,2243.6694,2153.3191,1358.2575,1080.5966,1893.4747,2128.3674,1542.891,593.3717,1236.824,1874.9952,2270.7527,1347.5419,1161.8908,1057.2392
guaA,1187.23,869.684,752.4653,247.3122,294.6994,977.9141,880.1018,923.4047,417.5344,269.9748,978.2506,920.1519,615.1877,189.0192,315.9942,1079.1661,967.413,553.3269,297.3137,232.0814
guaB,1700.182,1069.5987,832.3605,608.3129,804.4503,1460.0463,873.8381,903.819,964.0678,992.4397,1414.0329,985.1538,639.5907,506.1957,820.1935,1581.0115,1081.6771,595.7863,851.2909,724.7706
guaC,933.3356,849.4676,168.3021,222.3078,185.4921,689.9363,590.4797,145.2064,409.4257,195.1421,697.438,399.6764,79.1733,160.8154,238.6365,801.0714,336.5747,76.0115,339.2171,134.4949
guaD,270.0374,452.5735,146.1535,93.0999,108.8291,311.6794,314.0423,129.172,168.7407,176.4816,308.3047,212.5613,128.1439,97.7096,143.1309,295.6418,195.4145,128.5725,99.3967,108.2094
gudB,962.4914,806.0527,1141.5111,626.3563,713.0267,929.3658,989.1073,1278.6885,1015.389,981.0219,921.8155,1120.9052,1006.1452,577.4772,872.0028,887.1438,1087.5771,896.2604,901.4757,888.3948
gudD,3.4435,1.8522,9.2385,42.1137,28.6787,2.4879,3.8256,3.8487,4.2153,3.6826,2.9305,3.1515,24.2571,51.9155,9.7728,1.5837,4.2583,30.888,10.1741,4.6772
gudP,9.7867,8.5666,11.0076,39.0447,24.3553,8.9564,8.0539,7.9112,6.4145,6.026,10.0939,7.7036,27.421,45.9625,8.7331,9.0703,8.6869,22.6292,11.4074,5.9675
gutB,10.7389,9.842,17.4709,36.4582,28.9596,8.1187,10.1152,13.4958,13.6926,10.781,10.9052,10.8254,26.0386,47.6144,13.9279,7.7892,16.2363,29.3622,13.3042,9.3489
gutP,3.7403,7.2812,14.4881,36.8634,26.0598,5.705,8.3108,9.0356,10.0863,8.8832,4.9599,7.2267,21.7659,54.6939,11.0347,7.3575,7.5328,26.9465,15.7556,9.5101
gutR,33.4555,31.0374,44.1686,66.2266,50.0392,31.7106,33.0755,47.5753,46.317,48.7405,28.6223,31.0693,53.2105,77.3523,40.3257,32.1931,36.7768,54.8115,47.7661,44.9244
gyrA,626.6594,405.8719,497.1261,299.8323,320.3457,534.0219,417.5235,557.1259,426.7048,435.7839,526.266,421.7213,381.9491,295.9855,394.6082,553.4073,412.2615,363.0409,397.9908,429.9961
gyrB,483.1837,280.7154,386.4467,225.4579,246.6151,403.4871,315.9642,406.1737,297.5369,335.7782,410.3477,344.4637,302.5521,223.8667,302.5528,427.5067,341.5583,283.6009,305.0475,330.7794
hag,12721.6089,16204.6766,12905.1208,2797.9192,4152.8227,12844.4833,15649.4843,20431.5242,7254.8643,3099.4786,12676.1277,11679.0658,9992.9368,1455.077,3397.8575,12242.0007,9946.2283,7809.1252,4052.6239,2707.6578
hbs,12146.7495,16642.7372,11068.2521,5205.7923,8210.9717,10547.7666,13078.2024,16117.9029,10524.6696,7261.1523,10819.7364,13406.7108,8931.5392,4091.8602,9162.5557,10865.7125,13763.6506,7061.4945,8612.1529,8080.4487
helD,63.5552,40.5965,39.9012,51.966,39.5992,52.503,40.8725,44.2839,37.9578,38.608,53.1647,43.2668,38.6806,59.5451,35.7245,57.5194,43.8967,42.3738,35.4645,32.3598
hemA,442.7565,624.9018,472.3433,422.3301,580.4917,502.884,638.4764,486.0033,493.9174,749.067,500.2993,678.9699,382.3122,472.777,869.1531,473.5274,660.0339,337.951,758.8981,963.8252
hemAT,344.1233,468.396,279.0428,112.5824,124.7542,367.8527,434.9018,415.2194,210.1843,107.1786,385.94,356.4114,199.5513,78.2919,107.7363,377.8385,310.8637,165.7746,151.1403,105.4766
hemB,236.9948,166.9758,180.3695,187.0744,216.964,244.3484,159.3343,202.5,191.5725,242.6104,247.3872,175.3971,149.9491,189.5819,267.2372,257.5567,165.1407,146.4693,248.5164,279.6969
hemC,183.1833,152.3149,138.4462,137.669,151.5236,202.5675,166.0857,112.715,135.7378,190.8238,200.4926,159.421,112.3173,153.6011,191.1432,201.3459,161.5262,95.7097,194.316,218.9951
hemD,149.1234,151.5493,124.3619,115.3314,110.5775,159.6358,143.6515,119.0867,126.1288,121.1132,142.9991,171.4594,104.7027,121.8324,106.3626,156.0137,174.545,109.2285,117.2432,106.925
hemE,240.692,267.2259,218.0061,195.6885,245.0429,229.6723,249.7678,222.8178,189.8074,331.4081,234.461,310.7803,175.025,249.307,381.4096,233.6756,297.9586,156.3857,332.6059,430.4662
hemH,433.6767,474.5921,331.7292,267.7442,317.1697,456.9513,433.9807,303.1592,280.5437,459.6951,446.1502,424.8594,266.2341,303.8729,457.3153,447.7405,396.5971,247.0317,471.2639,569.9138
hemL,421.8438,394.1418,328.3777,290.2483,390.4844,410.2709,310.1684,361.9489,362.7913,440.4443,413.9126,324.5371,271.1465,305.979,493.2228,422.3949,336.6348,256.0196,443.7821,527.6121
hemN,87.2343,41.8961,72.3231,47.9242,35.4658,65.2273,54.8947,86.6667,40.9016,41.7995,79.9346,62.5183,76.5489,53.1087,33.3614,84.583,65.3423,66.9515,36.2628,33.6594
hemX,166.4795,178.3774,125.5512,149.3216,154.919,190.5808,167.3883,124.2509,140.2922,192.0638,177.1552,172.9335,92.307,170.4717,214.2789,181.0755,163.1934,89.1881,188.2967,231.2549
hemY,338.1171,352.8235,223.0363,186.0347,233.4245,353.2688,282.4626,221.0828,187.9037,296.7289,345.1877,277.9909,171.1988,213.5135,333.5696,336.4825,239.4446,162.7945,302.6673,393.0202
hemZ,109.8066,62.0429,61.2434,46.1534,39.9271,95.6695,62.0025,59.8207,36.4587,34.8196,98.0487,60.912,51.7327,54.0748,28.7094,99.6546,58.7948,49.6635,33.4667,28.1287
hepS,770.6791,542.135,437.1396,283.843,281.3794,792.3314,516.6413,383.4226,454.3394,390.4315,765.3688,491.6984,278.6296,318.1513,393.9408,750.3054,500.547,261.8282,408.3749,380.5656
hepT,473.9746,203.9203,268.3411,132.0026,106.8653,460.8582,257.1391,256.3551,177.5578,149.8056,434.5641,275.0792,189.7721,147.8915,142.9635,450.563,258.1777,185.8374,147.8146,133.3431
hfq,912.4238,1490.9336,1332.3851,1183.035,2154.4204,1043.5121,1337.5207,1714.1554,2083.6511,1662.7455,1195.8499,1489.9426,1041.9985,974.2376,2572.864,988.3245,1745.5002,963.8982,1934.9858,2438.9077
hinT,379.2523,512.7045,395.9822,223.6595,270.0659,378.1582,416.3117,462.7911,369.2047,292.2479,368.1441,471.9169,300.302,227.4382,393.5542,368.7288,487.3063,293.5434,345.2111,350.0938
hisA,171.3331,216.3063,249.224,167.8226,135.7063,255.4874,262.3818,255.2439,214.7051,190.5135,247.1616,247.6264,257.7301,146.5317,159.5696,240.4561,307.8427,233.6159,156.3042,169.213
hisB,94.0859,183.5434,166.396,142.7379,119.9739,168.7167,222.7101,149.5,195.8583,153.8333,155.3308,160.4941,165.651,127.8772,127.3947,146.4538,201.5465,188.8805,138.0647,126.7235
hisC,554.006,852.521,748.3502,601.9571,584.3448,611.5478,975.1207,781.6205,900.771,793.5309,617.3559,945.8878,589.9404,556.6214,755.1191,640.1497,1058.3492,576.6917,845.2809,791.066
hisD,71.6368,168.2342,137.1723,119.3473,108.7078,108.3229,191.5672,115.0409,167.5344,127.5131,120.5517,123.3006,127.7216,111.3611,117.1917,106.1472,138.1021,135.3304,117.2662,125.6106
