gene_name,rep1@12h,rep1@16h,rep1@20h,rep1@24h,rep1@28h,rep2@12h,rep2@16h,rep2@20h,rep2@24h,rep2@28h,rep3@12h,rep3@16h,rep3@20h,rep3@24h,rep3@28h,rep4@12h,rep4@16h,rep4@20h,rep4@24h,rep4@28h
thiG,7.0385,10.5451,35.063,58.7579,245.0103,7.2012,16.4412,44.244,249.9417,568.6363,4.6963,17.9167,42.5813,101.8815,462.8226,6.701,16.8363,54.3056,209.6751,332.3095
thiL,104.6065,81.9346,76.0789,78.0126,82.8164,101.6724,97.2009,99.9787,94.1241,68.9081,97.2256,68.8437,80.9448,78.82,65.0004,104.5939,68.3891,79.1347,79.636,67.4681
thiM,67.6783,68.6203,54.9649,55.6059,67.9898,61.5463,75.3571,64.8983,71.2968,61.7144,72.5265,62.2439,57.3482,65.295,62.7705,71.9809,54.3521,65.1443,70.3122,60.9973
thiN,57.4541,77.5431,64.3684,40.9579,86.5378,51.2456,71.1977,71.1333,54.6732,40.2698,66.8408,60.0221,60.4866,48.5109,50.9934,64.3044,66.5623,55.5813,52.3366,55.7763
thiO,4.8509,11.1436,43.497,55.5922,234.8657,6.4519,9.75,36.8168,248.7929,521.9685,5.3944,18.6303,45.8967,90.204,436.2526,5.248,18.3212,53.9554,197.7761,315.8106
thiS,4.6579,6.5907,20.5804,45.4214,161.9471,5.4009,4.3015,14.748,176.2314,279.8828,3.5222,14.1448,49.2037,57.1689,273.6832,1.1422,15.5072,29.9783,116.8066,216.4692
thiT,17.5052,24.6143,51.5636,52.4366,90.1902,24.7377,32.8368,37.6723,54.1821,78.4043,26.061,23.257,56.9144,59.4447,88.7894,24.9513,27.3183,33.8723,64.0184,69.496
thiU,9.4548,12.0403,35.9731,42.5029,149.5626,8.2222,11.6418,27.0257,99.4942,254.1796,9.1356,16.7485,43.0284,50.9463,198.0128,10.8199,25.8563,33.923,77.2038,162.0182
thiV,6.3347,8.9633,31.0993,35.1581,128.9961,5.968,7.8,15.4608,78.2377,195.0003,5.9878,14.4277,33.7741,33.6599,154.78,8.1555,20.7131,25.3059,57.7327,118.2139
thiW,4.799,16.2969,16.4921,19.914,76.6993,4.1734,10.3409,13.9287,37.0082,98.0911,3.629,10.9301,16.2606,27.2957,76.7758,3.5305,14.8358,20.2362,35.6581,57.6947
thiX,8.2806,17.2236,43.2951,38.6565,120.6767,6.121,10.3235,18.6808,53.8797,120.8237,10.0188,18.8597,44.0667,31.6056,100.0795,9.747,27.1744,26.7393,45.2806,113.2215
thrB,1150.1199,1138.3414,892.0991,1148.1228,617.0842,1279.1898,1441.7419,1377.0495,1639.3609,1492.822,1148.8891,886.6037,797.2611,1410.3219,1348.9756,1224.4471,875.6609,1251.007,1422.5006,1064.6221
thrC,1340.8116,1157.106,1091.1192,1276.7156,749.3476,1480.2237,1463.881,1581.4742,1987.8107,1892.9949,1273.7832,909.1659,1049.7694,1646.265,1698.8114,1342.6316,936.9181,1466.6163,1713.4085,1275.939
thrS,349.0306,532.6493,255.5794,292.7629,148.8666,363.2679,593.781,383.3407,336.7269,213.5314,417.5359,482.0426,243.4985,301.5289,250.9281,438.0456,462.2149,335.9706,305.3712,176.8549
thrZ,9.9134,50.0768,54.144,34.0407,94.5775,12.5006,33.2629,36.2276,24.7265,36.2536,14.3683,52.9341,55.6209,24.6316,42.5331,17.868,57.9932,26.6215,24.7452,54.6101
thyA,136.1203,76.1882,67.1967,67.3589,66.1315,112.1454,72.0804,82.0796,72.513,64.9073,117.4754,55.2488,70.7949,89.3986,56.2657,110.9587,62.6774,71.0472,73.0196,68.6063
tig,2436.4935,2695.7443,992.0683,1173.6111,400.7929,2606.8969,3133.0764,1697.1981,1287.7237,856.7168,2748.6684,1915.9571,899.8515,1576.1882,934.3163,2727.9913,1759.1312,1432.3443,1369.1464,728.6739
tilS,619.8527,307.1784,251.6547,276.0629,188.4155,561.3718,311.6702,368.2111,383.2613,382.2501,576.9239,225.21,243.4413,340.3779,401.6365,518.7378,213.6999,349.5382,362.5934,251.6059
tkt,1470.3485,1361.6729,608.2524,693.8551,260.6458,1235.1037,1630.3518,1068.9198,812.0866,493.3392,1318.994,1128.8717,532.0622,842.9886,505.0652,1330.0592,1044.7893,888.5671,757.3583,398.1757
tlp,8.7982,25.6095,48.1299,9.388,61.321,9.8373,34.8214,22.8828,10.9042,51.0715,11.4054,30.5348,33.8192,15.8028,85.5502,16.6438,28.6935,27.6155,31.5192,39.9189
tlpA,33.441,83.6847,55.702,77.4121,71.0612,38.7756,111.6176,78.6559,54.3402,23.5295,35.4031,67.8224,49.894,47.6229,12.9233,33.9738,55.6667,56.6169,49.2518,46.3756
tlpB,126.5981,70.5709,45.3825,40.9362,75.4146,95.554,105.0,52.1852,25.6734,14.9412,96.9371,53.9194,40.8483,25.4561,10.8389,76.1481,49.532,30.641,22.5183,43.5467
tlpC,119.3731,84.4801,70.5695,53.2369,93.4513,121.5669,109.73,53.5792,56.1168,63.8677,105.2911,76.6627,73.5774,56.8239,77.3643,92.9617,74.0082,53.2716,57.529,79.7057
tmk,146.7188,122.4566,139.4359,131.7406,187.2092,181.0436,122.6761,160.4738,188.8528,204.3384,161.9242,117.7846,157.6749,180.7304,225.7857,150.237,110.3285,144.5483,187.1424,162.4961
tmrB,81.0498,43.9112,68.3243,66.3798,131.6447,56.5729,50.2273,54.0263,50.5008,51.6062,56.4508,55.0551,85.1288,59.859,45.1349,45.8966,47.9312,65.6788,55.7158,95.2968
tnrA,207.3515,75.0981,133.7831,166.3622,187.6205,157.9879,65.8784,179.1902,162.2862,955.6774,121.5546,55.6021,141.0455,208.4259,780.2081,128.0523,60.3921,179.2181,439.2817,186.8853
topA,358.2331,406.3284,268.1867,269.8916,144.5083,368.5867,448.3309,398.1743,332.3422,230.0553,378.7672,310.3061,251.7871,338.8464,220.3421,361.3052,290.1796,353.197,289.397,219.7786
topB,165.6184,167.4466,120.4672,135.0428,119.6125,144.5329,170.2232,137.7559,162.2002,135.9645,154.4112,135.2044,123.657,152.5142,140.4744,162.4905,132.3281,163.3757,156.4849,133.7308
tpiA,984.2869,1660.3312,531.076,411.1133,222.3739,1052.6188,1505.1082,881.7824,786.7349,551.2215,1092.8953,1350.9375,461.5393,550.9821,503.4558,1151.6115,1247.532,640.672,556.7985,289.0907
tpx,2661.4473,1480.0145,808.4898,1159.0275,282.0237,1811.706,1859.4642,1561.5014,971.3839,617.9654,1910.8754,1261.9442,594.4669,1254.0637,556.6246,1994.9449,1097.5265,1183.2829,1096.6069,436.401
treA,7.7023,9.4099,30.2969,18.9431,80.2764,14.05,6.766,7.1378,7.0625,12.0748,10.7965,16.9721,38.6414,8.9418,13.1147,12.162,23.99,9.3809,9.2913,46.4175
treP,13.0011,12.3698,34.1696,17.8591,85.8871,19.6886,4.5541,5.8554,3.0791,9.7707,14.9166,20.9319,43.0244,6.6432,10.7584,11.2137,20.949,7.6115,5.309,42.7157
treR,219.5494,140.6378,84.2544,130.6072,108.8755,165.9584,177.8661,110.1471,119.1251,99.8663,183.0586,117.0446,99.8446,120.2069,112.9472,164.4417,94.2293,127.6469,126.4726,106.2955
trmB,328.5748,201.4652,185.6513,278.2184,142.7595,265.1479,297.5117,291.3301,238.2622,146.1591,278.3124,142.7036,145.4332,276.0318,152.4036,300.5218,133.7466,262.453,240.2237,171.5632
trmD,161.396,196.1644,117.897,106.1152,120.4755,185.1351,205.7889,140.0857,127.9458,98.1395,190.7596,162.607,112.546,125.127,89.1103,200.8625,155.5799,124.1669,114.8385,103.8844
trmE,191.8767,200.5055,118.9887,122.4318,130.8012,205.7853,204.538,155.1531,139.7162,130.735,218.6857,133.6476,120.9062,127.1781,121.5728,192.8269,137.0505,131.5721,121.0293,110.5785
trmK,134.7702,136.3085,108.2027,117.1986,149.7896,147.2424,137.0392,125.5504,138.2373,109.991,134.657,101.9467,131.2041,116.2269,105.2925,156.058,103.7826,137.0248,124.7213,123.8816
trpA,847.3822,702.0151,615.314,603.4596,286.6432,873.9551,696.6884,920.8502,769.5609,582.6727,899.9606,499.1663,498.2027,737.306,546.5979,1027.9826,498.2954,811.5289,803.5054,440.8847
trpB,206.1537,197.1483,102.9535,104.8835,129.5603,190.4989,177.0075,131.5059,181.7822,215.7161,187.3496,153.5114,89.7348,118.4618,187.7082,213.8376,154.7732,108.3334,149.474,137.903
trpC,101.3718,89.2761,72.1727,63.6215,79.2565,87.4254,80.4084,90.231,121.0324,151.0282,76.9749,65.7835,62.6262,77.4399,132.14,84.7884,68.4186,71.4143,107.2408,100.0815
trpD,77.5485,80.6434,83.7113,86.2644,119.8538,73.127,64.1372,99.103,126.09,163.3631,59.5838,56.2731,77.6545,85.8665,129.0921,61.1746,73.9873,73.8191,112.3783,136.3001
trpE,116.2177,49.5067,120.54,134.1066,140.099,90.0356,40.0581,155.6446,206.3559,268.1633,69.7806,38.2128,120.5083,198.8211,226.935,60.9628,46.7104,136.5012,194.1243,223.6998
trpF,121.7081,136.9396,81.3478,76.3645,98.883,128.3709,105.1736,105.2387,127.9226,168.6392,101.6451,81.267,84.4646,80.3308,145.4475,122.26,100.0786,76.8027,120.1914,126.2969
trpP,2481.3899,1112.9021,1256.5564,2274.6106,749.7489,1383.0624,1378.526,2221.6603,2129.2844,1826.9165,1452.3063,837.676,1141.7998,2454.8208,1766.4647,1446.5679,800.2253,2138.889,2431.2327,1415.9128
trpS,357.881,361.2407,169.1202,226.3332,131.4706,293.7524,387.6435,253.998,216.536,152.7012,327.0689,302.4532,152.006,242.0547,150.3043,374.98,287.8561,221.2882,212.858,148.6946
truA,203.9189,229.5043,114.7414,105.7286,126.0525,235.461,232.3488,132.4345,111.4165,104.105,237.5813,172.2659,113.0217,115.4623,113.6777,234.266,159.7522,110.8265,107.0553,113.2089
truB,155.6425,105.5358,68.7195,77.7993,78.4963,140.6842,91.5242,82.224,78.7918,55.3549,135.9815,98.253,77.7915,81.053,53.7926,135.7991,85.0392,77.5502,76.629,67.6503
trxA,5195.4467,2055.5876,879.6665,1358.1315,524.823,3822.1258,2718.8571,1763.7654,1291.0591,1303.7166,3905.2001,1654.2204,737.1089,1585.6964,1244.2067,3715.6368,1514.2997,1416.5921,1573.1603,885.522
trxB,1168.0199,527.9027,317.1248,449.8543,240.0944,973.4703,567.776,525.6858,606.3019,505.1555,1031.5927,390.1489,284.7785,535.4003,458.911,847.7664,355.2179,501.8151,532.2145,383.3132
tsf,2382.6888,2490.5219,762.6738,977.2467,332.4322,2220.4231,3056.9897,1319.8109,1033.3042,647.8787,2509.1823,1877.8875,666.722,1122.3201,696.3095,2549.9365,1649.1079,1088.6011,1044.3875,524.0679
tuaB,12.4338,55.3726,627.1268,215.6138,983.2371,15.5554,62.6498,272.9901,1797.213,3257.1504,13.6912,52.9942,848.9838,698.3916,2887.2777,15.5663,57.7353,821.5978,1608.7186,1324.1999
tuaC,10.8285,54.2396,624.7774,202.0347,949.1252,14.1254,62.75,242.5728,1632.6686,3068.2054,13.1016,57.7518,856.1295,629.6801,2781.4101,12.746,66.6296,731.2382,1448.6458,1269.7214
tuaD,11.8832,66.9339,684.4207,215.9241,1005.741,15.3025,70.276,287.7985,1737.2398,3156.642,15.2072,71.6526,905.3989,702.916,2843.4965,18.8294,78.418,775.9731,1584.5582,1398.6976
tuaE,17.0566,50.0406,432.624,135.4637,656.7196,17.0862,53.635,165.6057,1048.321,1972.1753,14.694,47.8628,555.6405,434.5281,1843.9381,14.613,63.9223,476.9644,983.9074,868.1946
tuaF,11.6275,45.8037,402.0992,130.5636,591.7386,12.5386,39.9449,158.308,948.2344,1815.9944,14.42,49.0809,515.8798,369.2421,1639.6876,19.1611,51.0985,433.8412,895.8222,780.3982
tuaG,7.0942,41.4509,331.5827,111.6913,531.4541,11.613,36.6107,130.8082,761.4849,1439.7654,11.6759,39.2848,413.7086,342.5394,1250.5048,12.28,44.9541,348.9696,749.6928,695.2572
tuaH,16.6285,39.2145,318.768,118.946,514.7632,14.2313,43.6312,136.2222,743.0678,1414.7275,16.5663,47.6915,412.3917,336.1252,1333.135,16.1168,44.2508,353.9305,776.2664,671.2051
tuf,13857.8535,12876.6982,4444.3828,5732.0276,1768.4763,12117.7251,15515.0249,8106.4758,6625.6705,4550.925,13107.2457,10373.1449,3545.4139,6645.2893,4984.5867,14470.2995,9444.6529,6445.8035,6260.5786,3092.3503
tyrA,488.7243,468.4057,301.7972,253.678,141.809,559.2815,455.2621,434.4841,317.6292,215.5488,581.3981,375.3436,276.954,312.4873,208.7806,612.3906,367.6934,351.8481,317.9037,173.862
tyrS,266.3163,268.2638,156.7832,151.7839,112.0094,277.8325,302.6418,211.0043,182.2525,141.0641,324.2578,230.6078,158.9424,167.8906,142.008,367.6064,217.9485,182.2992,172.8218,117.4293
tyrZ,12.0149,11.0685,40.286,21.481,87.0894,9.5594,9.207,11.5341,9.6105,22.2858,15.8515,25.6181,46.7737,14.9227,19.4077,9.5913,24.2557,16.3395,12.4652,54.7694
ubiD,2.2274,15.5062,39.8583,35.2149,76.1627,2.3244,11.7247,47.0753,34.9441,36.5317,3.2002,21.814,53.0072,24.4043,42.3725,3.7689,21.1342,33.9606,41.1169,41.1264
ubiE,290.5653,283.8384,193.0417,171.311,114.2381,341.7557,285.0,233.9299,205.8287,177.3336,301.95,205.8649,194.2438,237.0418,161.8198,306.7012,193.1294,212.0837,200.2055,158.5998
udk,187.2517,185.6083,75.5479,89.5846,72.0532,176.7005,244.2099,97.3692,124.2155,110.3776,192.4388,150.8554,75.9337,112.2594,106.0375,211.7636,147.088,89.5254,101.6446,82.0334
ugtP,663.2398,417.04,395.4405,488.1518,249.9657,570.0678,451.6057,660.5018,669.0291,570.0323,574.9142,275.62,335.2607,631.0386,538.8338,535.3829,261.7533,614.1092,632.5245,380.3253
ung,90.1618,68.2164,70.1799,58.7373,107.279,127.9722,74.635,57.317,61.4689,69.0267,123.6423,63.8393,65.0846,47.8279,61.5565,122.3491,70.9879,57.5416,43.2808,70.9163
upp,483.6481,520.2993,334.3177,437.1681,189.0378,479.6239,652.3214,577.8401,480.5124,209.4861,542.5156,385.883,294.9037,473.632,208.8302,540.3688,332.486,541.2641,350.2138,251.6918
uppS,284.3731,331.7458,240.0963,259.0874,154.4812,349.319,314.9138,338.4502,351.8176,298.8511,310.7855,219.5782,234.1345,351.2941,300.0434,317.2313,193.0628,331.8094,343.2095,229.9475
ureA,174.3034,481.9897,170.8996,149.411,217.8351,241.6639,346.7689,281.4639,220.3474,829.3034,389.3967,424.966,155.4408,181.5829,820.4871,370.7695,434.869,213.5347,419.0671,191.9475
ureB,120.7813,407.2932,161.0945,114.083,217.7614,190.9751,287.04,236.0071,198.4567,722.5933,290.6089,389.2265,115.6528,168.3945,667.0282,280.8586,383.2304,191.1998,323.0092,191.8703
ureC,161.3307,508.2359,176.6387,163.9442,236.5922,222.1278,358.8684,274.1745,243.7188,1035.2124,393.4454,487.5316,153.1714,188.968,1015.0569,362.4651,449.2799,225.6808,447.8497,199.9148
uvrA,241.463,159.1504,128.309,136.5769,135.3004,184.3008,151.3387,139.4028,194.5685,192.8834,191.1769,143.4902,135.6158,163.6033,226.7691,163.9363,132.7936,166.5631,179.5632,158.1019
uvrB,246.2425,118.2021,107.1094,109.3944,120.0004,224.6831,129.46,109.5777,160.7301,168.3719,190.7902,96.9836,110.7146,149.1,192.1946,179.3944,98.531,141.6499,142.0905,135.9886
uvrC,103.463,60.3041,98.7754,84.3667,124.5411,92.2748,62.3414,82.4558,111.882,124.6179,83.1697,61.9552,95.1681,99.4072,143.5028,80.3941,63.5005,93.5298,102.8892,127.6147
uvrX,2.5318,2.3644,24.0516,14.6561,62.0816,3.5229,1.6367,5.2107,5.1252,5.2374,3.0633,10.1874,33.0028,8.413,5.3025,1.4901,9.9344,6.7428,6.3492,31.3471
uvsE,1.6445,7.8185,28.3382,15.5589,64.4631,1.7162,3.6449,9.1122,6.4202,10.6916,2.9846,17.2293,35.2029,7.3845,4.8792,2.4197,19.9447,9.8543,5.7278,37.0038
uxaA,12.2962,9.1793,29.5069,22.4332,68.8364,9.2184,4.3072,14.9355,12.5683,13.9398,9.2984,15.9342,36.5085,14.2796,11.2851,11.0736,20.7207,13.2684,10.633,37.775
uxaB,2.8535,7.4539,29.7416,18.0343,95.9182,1.718,1.6216,4.6911,3.9672,6.6487,1.9918,17.9971,46.8548,4.731,4.0223,2.7451,22.7057,8.9146,4.1283,41.1187
uxaC,1.1137,7.7531,33.9534,18.3007,89.6528,2.5181,1.6456,3.1736,2.0934,6.4177,1.6843,18.9393,39.0229,4.8008,3.3043,2.4579,22.5644,9.1946,4.4996,46.1623
uxuA,3.226,8.4654,29.1556,14.7861,82.7657,4.0807,4.0625,8.125,6.3608,12.7834,2.6613,12.9137,36.4747,9.4817,14.5874,4.9623,17.3655,8.7868,6.7416,40.7308
valS,123.6737,180.2838,87.7206,73.3991,94.9588,163.5161,173.0874,99.8879,95.0437,103.587,176.7121,156.9412,82.2615,73.2919,113.5689,194.0455,155.5996,79.4698,91.2424,77.5414
veg,1456.2493,1812.2387,1340.488,2291.7524,1018.2491,1286.4648,2150.6034,2555.1873,1448.506,2626.0047,872.7078,1244.6861,1042.7207,2904.4426,2864.5316,1152.5675,1080.4588,1763.8147,2957.012,2139.4266
vmlR,40.8441,32.5493,57.7437,47.4882,109.7967,37.8653,28.6451,42.2435,46.522,63.4819,38.3162,35.3964,74.0732,46.3702,51.7816,38.2686,34.7739,37.8408,45.0932,73.9459
vpr,210.6328,226.3599,127.1719,140.1454,167.2198,255.307,244.7769,199.4542,209.1258,510.6254,277.1068,216.127,110.3784,205.4949,519.7922,320.0203,229.4147,171.0749,298.6451,169.0219
walH,59.0404,111.6483,81.8403,74.3629,97.5738,81.3448,103.9145,83.5719,95.7467,96.816,80.0127,86.6574,88.7409,82.1329,106.0718,75.6271,96.463,84.6303,86.6088,88.3663
walK,75.9058,92.7088,72.7938,69.7964,87.7939,74.4121,97.0221,78.6559,89.0511,86.5394,79.8376,80.0228,75.7138,72.9717,85.8082,72.7215,76.182,76.3816,78.7123,82.6502
walR,159.7092,166.3531,122.223,143.1273,128.887,133.0539,167.3199,158.645,167.5368,160.6274,138.7009,122.9477,126.526,142.2251,166.3042,140.2029,127.9809,144.7581,152.0759,129.8022
wapA,338.4829,1598.2728,652.3865,707.6224,232.5787,470.5566,1513.8597,1170.2574,808.9947,429.0843,469.3153,1404.3209,548.8593,749.3159,388.0548,439.0828,1408.8956,965.271,803.8284,288.2816
whiA,227.1427,280.7752,194.2481,184.5024,178.5999,252.2739,259.8975,243.334,298.8168,319.3823,232.7128,214.1647,192.3749,268.5975,338.8792,255.555,210.7547,259.6666,301.3717,216.0395
wprA,305.2917,805.2965,345.5673,384.3103,165.2654,409.0126,793.0726,623.848,461.4737,276.4429,513.2801,665.679,273.0427,456.8152,280.9222,539.4452,626.7166,552.5347,491.9701,180.9151
xepA,7.1642,11.2041,23.6022,24.6435,99.2766,3.607,11.8393,9.2526,21.2632,86.6359,10.2648,15.172,40.5831,31.1541,216.8368,7.4897,20.4441,10.5441,37.0351,88.904
xerC,427.1585,411.431,277.5997,297.5536,198.002,455.1614,467.041,376.7586,404.171,381.8171,459.1318,287.765,290.3945,419.0587,426.8231,431.6475,281.2787,398.717,453.0848,289.0129
xerD,154.6346,167.1946,156.2819,153.5587,143.2318,168.482,159.5455,192.75,235.6706,243.7176,170.6966,120.3655,162.1805,215.4925,220.5559,153.5115,128.8309,230.9999,226.8253,164.5687
xhlA,10.5578,22.9063,19.869,51.8427,149.9897,16.3227,16.25,15.7858,55.975,220.1337,19.5159,13.359,23.8488,70.5858,431.9918,22.4383,20.9223,23.4313,82.5337,192.6028
xhlB,8.3983,26.4825,31.8061,44.8064,119.0857,12.5202,26.5909,16.1446,49.4407,200.3185,14.5159,15.4842,31.5646,53.8731,436.5751,18.5351,23.1097,23.1651,88.5882,157.5841
xkdA,37.6686,35.583,38.6788,31.0417,84.1238,33.6809,36.7462,23.5177,21.4797,34.8845,40.9218,32.6254,48.2193,24.7762,28.7041,35.5179,43.1484,14.1295,21.0656,48.8369
xkdB,1.1393,7.4157,29.3654,23.4025,89.2889,2.6422,3.1565,7.8161,8.7861,35.3526,3.159,18.741,39.5125,15.007,66.9441,2.2351,16.5271,11.1257,17.1957,58.878
xkdC,3.9841,6.342,30.0725,26.6584,105.3568,6.4963,1.8396,5.9131,12.2415,42.6793,4.8957,15.1233,41.3913,20.5734,68.6636,4.0301,20.2513,11.6051,18.0393,65.4123
xkdD,1.8048,3.0644,17.2774,14.6036,47.8206,1.5695,5.0,4.2857,9.1334,24.0,2.0471,5.4806,24.2805,12.9664,38.5848,5.3108,7.7252,6.6088,8.8002,38.3748
xkdE,5.7472,13.0113,28.6854,38.4227,118.8009,8.8853,9.6321,11.2889,37.3953,169.5245,11.1064,18.2608,32.8374,33.2623,371.8673,11.4314,18.2227,13.1801,56.938,147.0112
xkdF,8.4156,25.9806,37.184,53.811,152.6819,15.3025,21.9022,13.3231,45.0787,216.4786,17.0667,27.0083,43.6873,53.9356,429.9445,23.0762,26.1984,20.1204,65.2844,168.0298
xkdG,7.1062,23.2702,27.9096,41.915,106.6001,13.8311,15.9375,17.143,47.7059,208.0004,23.286,18.497,30.7553,53.7902,481.9158,19.4178,20.0372,18.9253,64.8232,140.4446
xkdH,8.8721,13.558,17.6404,23.7461,62.316,10.8018,11.4706,10.5343,26.9398,136.9918,12.0763,12.7977,19.6284,35.8551,304.2644,15.0121,12.026,6.4978,50.678,88.8324
xkdI,5.8654,15.4922,22.0767,32.0467,130.4735,8.5014,10.8333,10.3175,29.6837,145.8891,12.3206,21.2754,38.9687,36.2879,304.8284,13.4246,26.0367,17.3566,59.4715,118.5788
xkdJ,2.1547,15.8535,22.2138,32.6345,87.6014,9.3689,13.9286,7.9592,25.9624,110.8982,11.9485,17.9937,24.9081,32.2506,247.5628,8.454,18.9582,11.9548,41.5253,95.496
xkdK,5.6519,20.345,26.804,46.4375,115.2434,15.7285,19.6253,14.4953,45.2747,189.9061,19.4893,22.3126,35.1469,43.4492,439.9401,21.6215,21.451,17.6111,72.4425,135.9382
xkdM,13.5539,24.2252,29.9436,46.1788,123.9135,14.8889,23.7162,11.2935,51.0583,237.1626,19.42,30.87,37.5363,63.4247,562.7459,19.9426,26.4639,17.5735,82.4895,171.6529
xkdN,7.0858,24.0626,45.9185,48.9562,156.162,12.3242,13.7416,13.4612,48.1542,175.8929,11.2523,30.6628,69.0608,54.7264,431.5934,16.1598,28.8139,22.1733,70.5834,171.2637
xkdO,4.9801,13.3886,30.1336,27.95,100.2251,8.4452,10.5012,11.8919,26.1033,93.269,9.1638,19.2193,38.6617,26.0895,216.4208,11.1133,21.554,14.5341,35.7317,90.6121
xkdP,2.3995,8.5559,34.6333,24.1955,103.3422,2.9214,6.2045,6.8377,18.3885,81.1911,2.9032,20.7671,50.5034,25.4281,163.3231,4.5897,20.8843,17.254,23.4006,80.3421
xkdQ,1.6193,7.1487,22.4182,25.8026,85.5406,5.0695,6.5798,4.6144,15.6874,72.9756,7.347,13.277,32.1456,20.9411,176.3488,5.4799,16.8662,11.4282,26.1693,77.9283
xkdR,1.1863,10.0711,14.8508,27.3202,85.3172,2.0633,4.382,6.5731,12.8645,38.5619,0.8971,18.0121,32.6286,17.0457,127.3271,3.4908,9.3093,9.4778,14.0479,62.5808
xkdS,2.2305,5.681,24.6385,24.065,109.4486,5.1727,2.7465,6.4739,19.8887,60.4226,8.4336,15.2405,40.0115,18.6963,134.3036,7.1107,20.1562,11.3857,24.3423,65.2386
xkdT,2.4201,9.2458,28.5151,23.5373,94.0263,4.4724,6.7049,8.1417,13.3413,57.8855,5.4903,18.8327,39.7949,18.4743,123.2813,5.3413,19.6394,11.2793,24.234,77.8409
xkdU,2.7352,8.824,21.3506,18.3869,68.1028,4.2815,10.6088,6.9282,18.9835,78.8084,8.687,11.6285,20.2799,14.7383,146.5503,9.6586,12.4884,8.377,27.8175,59.7784
xkdV,6.5986,12.7675,37.2921,29.2284,101.7181,9.8754,8.0778,12.2686,21.4122,81.1746,10.4439,19.3394,44.686,23.842,192.8322,9.2573,22.005,13.3845,37.8414,87.8939
xkdW,0.9598,13.8524,31.8061,22.7019,76.2956,5.8428,7.0909,6.078,16.6537,60.9819,3.629,20.4028,23.53,16.3774,160.8104,4.9427,15.7488,8.3075,25.4064,70.7837
xkdX,1.9196,6.5188,11.3088,25.0916,59.7447,1.6694,0.0,4.5585,8.3269,89.3456,1.4516,13.1161,8.0346,20.6873,102.1816,12.7098,8.2168,2.5561,36.1039,42.3669
xkzA,5.9481,6.3122,19.7108,23.1395,64.4183,1.2932,8.2394,4.7083,15.0509,50.5353,4.4979,13.5471,27.5635,14.6899,147.9286,7.6577,8.4868,12.8707,19.681,66.4393
xkzB,22.3338,13.7897,41.8645,37.9131,130.6527,22.9537,15.0,24.1073,16.1466,118.5002,18.4241,33.9112,67.9853,34.6446,256.9036,10.4557,34.7633,20.2771,49.5014,109.2954
xlyA,27.2802,38.1994,46.9621,84.9016,181.0466,27.4212,34.354,27.2029,80.1716,318.0207,32.1494,28.78,49.995,99.5894,738.9027,33.8834,34.1217,46.7054,140.1795,260.1378
xlyB,14.6083,15.5026,36.9182,31.4114,103.751,21.077,19.6226,18.9219,23.2829,79.7171,24.353,27.9782,37.3217,28.9221,149.7852,20.5169,22.2645,17.2419,33.3033,84.3568
xpaC,807.0285,175.7685,185.0789,244.5919,185.2007,778.4117,197.8537,280.4755,295.6372,338.6347,599.3663,134.8929,183.2287,319.1391,394.5902,548.6231,127.4936,254.4301,362.3431,254.781
xpf,0.0,3.1635,25.6112,19.7148,68.1745,2.7004,1.7206,6.3908,6.735,33.953,1.4089,12.2588,30.8219,15.6169,56.3625,2.7413,17.7225,6.2024,14.2764,54.8277
xpt,208.449,190.2981,385.9505,330.2652,139.3629,172.3296,228.0,688.2897,378.1246,156.8003,149.4396,181.6818,290.0707,299.5235,77.4845,152.554,176.9065,552.6192,248.1669,191.777
xre,212.0823,138.3811,190.2787,264.5935,200.6009,178.7976,149.671,282.2385,251.0839,275.0531,200.2944,105.4654,183.2963,296.926,299.0215,188.0458,108.3557,253.4285,322.5653,220.3549
xsa,6.8115,16.6255,41.5389,22.5236,109.9378,6.664,12.3841,10.7835,14.3118,20.4436,8.0481,25.2096,52.6925,16.0577,16.1601,7.8297,27.7896,15.5894,11.269,56.9482
xseA,86.0614,96.0213,67.5319,48.1527,73.3817,89.5656,87.0768,63.0977,58.3096,49.6838,95.3073,73.0131,72.69,60.6067,43.911,83.0337,64.4166,62.7793,49.1391,61.2639
xseB,50.0107,40.0991,43.9892,27.6699,61.9331,47.1156,55.1645,41.786,36.1561,25.6579,45.1713,36.9129,47.3469,37.4276,35.1552,53.1434,39.6423,43.4713,28.0632,29.9124
xtmA,8.732,17.8592,25.429,40.7637,139.5581,17.2585,16.4944,14.4523,49.069,239.5719,13.5064,20.1891,39.3964,58.4584,503.6031,15.7678,15.5738,17.7056,79.6276,202.7636
xtmB,6.5682,13.2178,24.7218,43.6088,114.4908,9.52,15.0518,11.1686,45.0239,188.8897,13.245,14.2208,32.7283,46.7529,395.4838,13.6014,20.9995,12.6335,63.2079,152.6913
