,Rep2@30min,Rep2@0min,Rep1@180min,Rep1@150min,Rep3@240min,Rep3@0min,Rep2@240min,Rep3@195min,Rep3@225min,Rep1@225min,Rep2@225min,Rep2@180min,Rep1@30min,Rep1@195min,Rep3@180min,Rep1@0min,Rep3@150min,Rep2@150min,Rep1@60min,Rep3@210min,Rep2@120min,Rep3@120min,Rep2@60min,Rep2@90min,Rep2@210min,Rep1@210min,Rep3@90min,Rep2@195min,Rep1@90min,Rep3@60min,Rep1@120min,Rep3@30min,Rep1@240min
zpaJ,5.89151098473247,5.95692665299544,4.26643739765049,4.84613223094474,2.02423943685625,5.71614522538222,2.61036622639622,2.40376426814134,1.63427790114036,3.15795396192678,2.57277184724725,3.28203695218092,5.78961393956842,4.65497550495131,3.34446777457298,5.77691851659106,4.67075366145931,4.68192779306765,5.73435764726535,2.36360754457389,5.08036634517606,4.87105600431182,5.51899948775454,4.98740666100021,3.19382553487041,4.28027916461917,4.99797321656163,4.33371733921455,5.48099494526515,5.46214552863086,5.13070249080098,5.55864055970822,4.04462650290672
mfd,8.64981581773153,7.81066116483214,9.28257761668042,9.16617244726872,9.29849290249552,8.27191705034149,9.13814812762088,9.57538144671125,9.31406653182378,9.21293589678831,9.38656443880585,9.49595539403576,8.80634265871037,9.02388998250399,9.47214511468026,8.30298206882945,9.24554247334594,9.29046012551234,8.4752457741133,9.49549514728281,9.03532045275669,9.22519509731472,8.69289265994958,8.82483692660236,9.27452407537025,9.12258274336623,9.18605438107946,9.33495731855807,8.7942254580982,9.10395379870974,9.07724368824079,8.81214593388452,8.21527580379332
rpoA,11.7485323746192,11.480562619102,13.1653571206678,12.4868172611524,13.2022926371757,12.1478407544539,13.0503844941723,13.6126344588972,13.3802707072406,13.0132299859721,13.3054548055323,13.2923965472806,11.8393098427688,12.2623367937518,13.4901951639859,12.0969969261186,12.7684016645215,12.9636849698121,11.7205332852738,13.4447139635254,12.4564342228258,13.1870496125351,11.718538934492,12.2229150595222,13.0420507729174,12.7197349457169,12.902831153443,13.0502840622919,12.0784254575455,12.4722165456057,12.4259243302381,12.1269878106404,11.5791130146065
yitO,-0.215490812981257,0.957176186346399,-0.327358294775121,0.459638131396748,0.395629385434181,0.486465066752657,-0.212160573269867,0.447472907545263,0.136713096833692,0.0630431392170216,0.592430891705133,0.539807560293381,0.0165587324646281,-0.388784734516915,-1.15045356349776,0.403587512305959,-0.20238791175241,-1.21078763617863,0.240660853340773,0.68490304088417,-0.331675086179167,-0.159780506358395,0.148609765090157,-1.35267574870897,-0.204906250654706,-0.637906076453175,-1.10037983741265,-0.511351049629427,-0.362607791082437,-0.203103226347138,-0.176769530502342,-0.178269679719198,0.931330586509482
ymdB,7.36661912742695,7.20789938566537,7.1841517401355,7.16782690327972,7.32804733814394,7.25532431103901,7.0445292908053,7.14984127685386,6.68656827291602,6.92683498521861,7.07674536393757,7.24085834322399,7.59633566843802,7.12136658490101,7.06794467487472,7.38593675766095,7.25523537726479,7.19472050001393,7.5109036989777,7.14666646666596,7.36066665702911,7.18852324774264,7.42098326868116,7.24431248433624,7.13200559131567,7.08769681937525,7.3041212035771,7.19405582097295,7.43819298787637,7.42994032953735,7.5292906399662,7.43670876439819,6.80005248599428
spoIISC,3.49928877524143,3.36018517743703,2.18426942986219,2.53092460185273,2.1449938331409,3.31618545210467,2.42911433674212,1.53643099317969,1.75739136545767,1.99469728595414,1.42043454445035,2.19019686452822,3.49575044638889,2.12932027167163,2.06633976394126,3.25886296283572,2.4823077453688,2.44908694509062,3.39835441070461,1.45561416587414,2.68144141203311,1.79403203625656,3.29188227723351,2.7350085634136,2.09581713804823,1.87970719337138,2.49844622949746,2.09345280082548,3.01647775432046,2.94111006635333,2.77593479257134,3.05091180080485,2.38521600773571
ykzC,4.98309907042955,5.45691322209536,4.3305489740975,4.29162212536567,4.11978338793295,5.3200854737697,3.93380277042691,3.68840182794781,3.74475116078248,4.00378404447178,3.87549717761131,3.80846013577524,5.07090025892646,4.5033265616893,4.04101652752857,5.17087151416511,4.37146507972817,4.41537116567725,4.49963219744707,3.64288337176005,4.50261159656374,4.14178067471746,4.83022119231047,4.39094703415658,4.18560847913919,4.28027916461917,4.26672032587129,4.1146417078748,4.30702898467894,4.72307821429033,4.28680117554448,4.96510497908118,5.11506318012795
ugd,7.04976070282612,7.36355350719454,6.49649781045656,6.66253221765578,7.21016453082364,7.09710836921503,7.20373647872685,7.09952403801091,7.20281504605086,6.92054495373577,6.83032897565026,6.85276298437875,6.8516735406647,6.54947313548589,6.81484258669967,7.17810206223544,6.6471548813795,6.59020199546589,6.52352655803341,6.9635153323166,6.57750640328694,6.53845878550811,6.51018215652866,6.36969149799094,6.88193565276887,6.50820297306278,6.57012028864705,6.50015456069977,6.41620367729566,6.48124109950045,6.56735588198713,7.12942339271466,7.15293909261221
B4U62_RS22970,5.72625757716227,6.16076872511761,5.84798641438849,5.83105686356128,6.57763636503199,6.41088615992707,6.27089200926692,6.54828686855536,6.52808467915005,6.10304873576326,6.21054519474322,6.28916566655259,5.68661208354002,5.69242705298553,6.29763470425126,6.0234373520397,5.91673367409042,6.07740419775656,6.26360722927228,6.39813138249852,5.90318971590468,6.03931528763234,6.20944988722211,6.23296277304058,6.0914234478288,5.7679374444165,6.17727354748901,5.88186755268249,6.20573323541666,6.21856793245421,6.07615159294227,5.59735802859749,5.5366017598055
rbsK,4.91479169811645,3.49496290214175,7.93662700902749,7.05871507110897,5.54209044964589,3.98201857111686,6.54952163121686,8.17820310955125,9.06068060461488,8.41629781313457,8.28990031681593,7.74569819885938,5.17126232816828,7.70967921869099,7.53871656674038,3.27022479447375,6.75731579717917,7.15096072744421,4.43240991205423,8.83773150500138,6.44292122446783,6.06351518984976,4.30732527593884,5.36825426369786,8.4917040965517,8.28346524565793,5.15419566186794,7.74556109576312,5.77783552695596,3.83433859174264,6.28530149876084,3.46095499717261,5.91527809558454
yncE,2.67764334606346,2.30063202637722,2.21046804934897,3.01329369640968,-0.724381156417505,2.24595044806296,0.66375737770156,0.769966054687153,0.0430115334085144,1.26145232141221,0.161126422510513,0.755731877484468,3.19736907091758,2.335658641745,0.9684509958734,2.50451564081123,2.49593204824033,2.73797008186791,3.33283748266522,1.09880828094761,2.18718908024005,3.0471023919878,2.89694408013124,2.60369479094565,1.54774390043578,2.51585699910426,2.74698694405428,2.77962049543413,2.52390604743337,2.309025973462,2.56403337067997,2.17166589714861,1.77182069529252
yceG,6.75061446198304,7.5100187250755,7.75849671744168,7.44225596268182,7.91358970253262,8.50400706516538,7.90230720791732,7.74317472849073,7.64436684730734,7.90336601878343,8.17945364870108,7.7210346200578,6.84099126724744,7.42375081392417,7.75011786640399,7.48251094785344,7.53061796378009,7.68128946531897,6.90058509628104,7.98303635250862,7.45766835807749,7.73542294202199,6.97141900376916,7.11053365822665,7.67574832260984,7.59791751346504,7.56916010843746,7.58996918760222,7.23605405809692,7.30708234883387,7.38062227411018,7.16819669026955,6.94551143621302
rapP,7.23624357895809,7.60575603926523,5.77635208711552,5.63762868534729,7.09870530212712,7.35448926332756,7.12327913800954,6.66457709489672,7.78441053720227,7.13975572474749,7.42828990829687,6.51236572603404,7.11791982686937,6.58182708502235,6.57085163201681,7.13058215493653,5.96773553699596,5.59943028813297,7.08747846494033,6.68886783060406,5.98071396795641,5.65141155898492,6.67757546999665,6.09973888432586,6.75115429934088,6.37123649678146,5.64061809203843,6.09586852025008,6.61660676831406,5.92260482408756,6.14928941393599,6.87590648216429,7.7322616937531
iolJ,3.05845016008543,2.38983390710125,4.76218421025937,3.95369515941462,3.42310219627219,2.70231472685366,4.11115338774832,4.64243449222717,4.92003104312752,4.87449179783648,4.83727453388951,4.48930310949006,2.32910358832507,4.49655409907707,4.59787911772926,2.59765151909654,4.16949419340476,4.42321996054391,2.67304051454164,4.97522080744302,4.04582806420038,4.12750347040633,2.93891678182985,3.05594066830281,4.72680347533423,4.93462609021188,3.7470997269915,4.44799412654118,3.79580336429506,3.22419685691854,4.02876802585211,2.39608845743872,3.72417296375608
comGB,-0.215490812981257,-0.614527379762268,-1.3938296894847,-1.15219557349505,-0.198255136473906,0.351690608175745,-0.900948532432798,-0.97228198695623,-1.29320178693888,-1.13120120004214,-1.56102954154762,-1.56102954154762,-0.344955575429206,-1.41767739543046,-1.56102954154762,-1.02833419867997,-0.494006800809621,-0.155774423520144,-0.48719873401258,-0.722608688064939,-1.02676186306502,-0.696575309284322,-0.360905335436494,-0.610774289202428,-1.33042158776301,-1.23212212560295,-0.558797169830353,-0.784185243394904,-0.50509073099718,0.0286301659555093,-0.11455759787882,-1.09816610750635,-0.785479442094206
yflG,7.64332617677212,8.18365822439588,6.89965253408191,6.95666421962936,6.73140620616759,7.90988214187808,6.80341321064702,6.50146236829456,6.70580574720308,6.82349674445625,6.88936692541565,6.89320606744291,7.3639665981079,7.05722911495152,6.76834863642512,7.64461492382247,6.794311936485,6.77083340325431,7.18770125618434,6.77142981682965,7.00781881687198,6.89348526215214,7.2808008217497,7.00092810119227,6.8718406296579,6.84738395078512,6.73112987832273,6.70292632515488,7.28389855380075,6.92127389369427,7.26434872716689,7.45104932726663,7.24816321941789
rbsC,1.79617116600311,0.555967289072482,7.31479843726323,5.76386035749476,5.27730516533608,2.38185591804573,6.02445707726492,7.34962925556595,8.38871129271523,7.91325536231298,7.79919778166259,6.8246592192494,2.12918964195115,6.9205527264333,6.70881109874638,1.59725435967062,5.73622762025781,6.07640908374465,0.402690744481128,8.35281626661673,4.7868686796304,5.13073052911585,1.32255993136579,2.94687108806185,7.79158355925343,7.74260557191117,3.25705455666089,6.97657863442819,3.50419927554984,1.38369367497631,4.88639053014676,0.306045638030665,4.95034450228767
ydaM,3.37405364924203,3.53070594552037,4.46991401435963,4.06475016899599,5.38544250382179,3.875508997676,5.33574562352517,5.23809642212155,4.72639825391397,4.30787025669222,4.7790933279982,4.68299568819075,3.76207130197195,3.95677981436932,5.17831993778056,4.42066648792443,4.41872405404272,4.30075382422561,3.18473139305421,4.93799395031608,3.66458498211791,4.24060614440392,3.19706162138089,3.51719071501964,4.73637321700394,4.50918733860543,4.02830145059515,4.4095315450854,3.27268548609295,4.16469544037398,3.52208888718988,4.36867948823474,3.62539859246966
yonK,-0.402045909373752,-1.31560824270944,-0.573333456576962,-1.41150466052039,-0.198255136473906,-1.56102954154762,-1.08928966998533,0.0314931624286044,-0.700285593493282,-1.56102954154762,-1.56102954154762,-0.957520504996014,-1.56102954154762,-0.200931608428524,-0.4551789576089,-1.14422003252272,-0.293198642413782,-0.491260407663623,-1.20911422024273,-0.571807082858004,-1.02676186306502,-0.696575309284322,-0.231125085840673,-0.208445678119048,-0.204906250654706,-0.0795071850581186,-1.56102954154762,0.38514581611394,-0.581982007110895,0.228241495256081,-1.01495380401828,-0.231562199549425,0.0876788414701691
kinB,3.74389280060561,4.17987663221685,2.71014712517738,2.97305924114034,3.67451238103098,4.04616760904295,3.95224623454342,3.15030172034139,4.47155592221844,3.32812983132342,3.18054840690086,3.1829834572463,3.46092317219148,2.41442133442641,2.88129243483781,3.62465377099133,2.74444735501849,3.21393344580036,3.7289167461981,3.4089744654421,2.64686854808283,2.89358035406306,3.4550447995056,3.29528067550227,3.23040481183172,2.66148619186887,2.87785398188059,2.64669038837832,3.2835628331082,3.20063791589753,2.72580530759929,3.23405856967116,2.98882710260347
yktC,6.42193264435978,7.20973807859747,5.26622163173326,5.63548206835025,4.36326339739783,7.06279929232477,4.45731194444675,3.8509083601251,3.64463189558937,4.7570275913386,4.10841146894293,4.52650953045351,6.40483727352823,5.48909901941275,4.40241811218967,6.60477070499426,5.28309179597114,5.28829590022345,6.38897403753423,4.14566595932634,5.71783995744879,5.20875200137552,6.27441101260879,5.74488181297438,4.60324083815246,5.27412780932262,5.32909045640734,5.08255733074192,5.71594435426629,5.89718152620883,5.74286150777774,6.23650115992288,5.99247455011583
menC,5.00673142258527,4.48125611649743,5.50983608168814,5.53311696756381,6.11710668359676,4.80817664493947,5.95655762515207,5.94540890938757,6.05230992324787,5.80370563260916,5.93909109645562,5.85990523386948,4.80769561963761,5.09684281977237,5.92893475311047,5.11997240614251,5.71016436911242,5.73172516855706,4.83863145318182,6.15350012883619,5.30069277730155,5.4504384019902,5.24839257190396,5.50668771458607,5.80350942217243,5.32029490230144,5.85667388878079,5.52839781952267,5.15944105069719,5.6499905680711,5.30442290571052,5.17804006009805,5.05351190052191
sunA,8.22734752358804,7.87483728335996,4.87806359163551,4.79319425766811,7.2510992156172,8.033368245547,6.93055372588482,5.17810998288727,6.10832093468656,5.96044593978243,6.88556873101644,5.50098527614646,7.74607852869834,5.06972290810984,5.25830104089101,7.61679288278217,5.14507586171454,4.87513584104995,7.28271340195053,5.87196347197565,5.97113904965899,5.31588531428277,7.56055382668427,7.33649980811444,5.63978658906873,5.03350514951619,6.04332163409617,4.83009041002673,5.76915483503332,7.06029348414479,4.9239289313316,8.53987678166309,6.84464489624009
speA,8.00338218569905,7.74476554121727,8.09376728954913,8.34229212964182,8.91946964580308,7.37906333581869,8.721218138725,8.58663627648102,8.44560494558493,7.98030936026159,8.1693358467046,8.52406552201252,8.04004044187261,8.3152687392751,8.47498384158192,7.81016942103377,8.36315374436174,8.12922585385166,8.28850514983481,8.29540833526678,8.36450760715661,8.21547705130302,8.36639785031356,8.34062155880252,8.39683207675987,8.05962590406335,8.09110946755722,8.21310294400103,8.23740656568512,8.09805005105679,8.33872820085615,7.97432379284598,8.89470637325694
yugP,5.60298805014429,5.79571352698206,5.29711106801814,5.35410549194975,6.20132929194459,5.622284018531,6.3413879898061,6.05941691725297,6.90703632140166,6.1811316443693,6.2241435220452,5.78971819249747,5.14407703336828,5.59856492868628,5.87372843292192,4.92709315926923,5.4410952441059,5.01673732581398,4.8620432304326,6.10394060160348,5.18798411231507,5.01140054460952,5.21461902027928,4.95837937862627,5.84979815333779,5.49563932062717,4.61579750076255,5.45276624636842,4.93981818642532,4.76785085149833,5.08172057131893,5.09659737270779,6.72225034182031
yitU,6.73442786470179,6.82528380514665,5.935992880195,5.77852542502233,6.79622729111442,6.57161010522043,6.89444857589833,6.55877954073021,7.09020684951299,6.88365557724598,6.9803203505139,6.33497693990214,6.67427629086104,6.1854334021694,6.23703798652795,6.59746008424292,5.91546692093659,5.76422308882316,6.45127285362615,6.69073409805993,5.85762002389418,5.53074835112997,6.39302416841576,6.03401845302126,6.48776886605281,6.24816534843003,5.72417387709884,5.9312893504026,6.08112919050201,5.90084097045925,6.15876686694943,6.47244592708018,6.65735635165556
yerD,2.67764334606346,1.77332503742161,2.737430676745,2.38522819450131,3.33699500417774,2.3109689687902,3.8575765951478,3.42721770522054,3.83837101428024,3.66558283494248,4.20300730475222,3.07662441309477,1.93983180094376,3.22216381785298,3.15868297406639,1.81459612072024,3.01432921820488,2.79715425703635,3.97208624562391,3.76127890656052,3.16949034074976,3.46555168044588,4.45203359750371,3.53695972135743,3.50875450436565,3.21372391919322,2.95103058188238,3.23347532270124,3.17675900414887,3.81894790059578,2.87891864546975,2.06520402470651,3.30279915522649
bkdAA,7.18796270964758,7.60715179397262,7.97271056410758,7.65641645868536,7.94355583433318,8.21375127458701,7.63040573151511,7.38985219654816,6.55060375405622,7.2492145611478,7.42174809834499,7.62995064159935,7.23548934148263,7.25911780741075,7.62605018530925,8.49452568525792,7.70350964321184,8.06068605335634,7.05483395554588,7.40378817088837,7.80082474797553,8.27595099095372,7.13193920534938,7.15492050986936,7.23122827984033,7.41230910943796,7.83815576485336,7.83114389387293,7.32626740945614,7.61925909552216,7.78552521120753,8.24525569837528,6.88790021995634
ydfH,4.84571187406684,4.92652933854699,4.33353197975903,4.68526503258065,3.58128078653443,4.77069555537173,3.2098576968542,3.50523907083818,3.22133558462279,3.94989812268672,3.64330438402089,3.63534125618169,4.59396171470018,4.48062694329882,3.81378790272303,4.88521787947842,4.38982526802889,4.32106052303029,5.03268029599202,3.22546751358206,4.3551462896681,4.61682087054661,4.85052173635823,4.2543253941952,3.35986632613121,4.2834972361743,4.49321306453724,4.25826095871607,4.70513062960205,4.68326021826241,4.54469100958256,4.57286819827119,4.45091232452337
fra,6.78723676746278,6.67011393335093,6.30158269015299,6.40718917783286,5.91542225002009,5.73741991606752,6.15492192837579,6.79122393058271,6.52808467915005,6.72266351105067,6.40350349834762,6.6794260030248,6.77930995761123,6.6061495280877,6.86541750670038,6.57014149097375,6.42124657893534,6.1605139908165,6.78714327191903,6.26542577494912,6.3785310786966,6.17183593339523,6.68273118399156,6.46392373883393,6.70965270245412,6.49646419624917,5.97283819644074,6.51643897752688,6.41125290567777,6.14718698231704,6.35291730772138,6.50539295531429,6.88495837369674
